class_code,sale_date,qty,revenue,avg_price,qty_am,qty_noon,qty_pm,disc_avg_price,loss_bar,weekday,is_weekend
1011010201,2022-10-01,76.799,763.2776,9.9386398260394,29.135,21.239,26.425,5.5,0.14142,7,1
1011010402,2022-10-01,102.731,766.3892,7.4601551625118,65.783,19.137,17.811,9.33333333333333,0.119747368421053,7,1
1011010501,2022-10-01,0,0,NaN,0,0,0,NaN,0.07122,7,1
1011010504,2022-10-01,169.374,1052.366,6.21326767980918,80.779,47.712,40.883,2.45555555555556,0.0851533333333334,7,1
1011010801,2022-10-01,122.01,865.7402,7.0956495369232,44.468,23.755,53.787,3.85920659105017,0.0813097222222222,7,1
1011010101,2022-10-02,253.861,1199.859,4.72644084755043,156.451,44.482,52.928,2.32893949850472,0.102803,1,1
1011010201,2022-10-02,61.869,603.1703,9.74915224102539,22.236,15.814,23.819,6.03762235104058,0.14142,1,1
1011010402,2022-10-02,81.611,700.1124,8.5786523875458,48.466,14.255,18.89,11.1333333333333,0.119747368421053,1,1
1011010501,2022-10-02,0,0,NaN,0,0,0,NaN,0.07122,1,1
1011010504,2022-10-02,178.918,1069.9759,5.98025855419801,85.245,30.695,62.978,3.00962870105062,0.0851533333333334,1,1
1011010801,2022-10-02,91.23,767.817,8.4162775402828,27.832,12.87,50.528,2.48888888888889,0.0813097222222222,1,1
1011010101,2022-10-03,253.67,1111.7917,4.38282690109197,141.209,63.728,48.733,2.5088145180297,0.102803,2,0
1011010201,2022-10-03,59.161,532.7191,9.00456550768243,18.14,13.178,27.843,5.58039808068242,0.14142,2,0
1011010402,2022-10-03,93.09,730.5584,7.84787195187453,44.585,24.728,23.777,8.9,0.119747368421053,2,0
1011010501,2022-10-03,0,0,NaN,0,0,0,NaN,0.07122,2,0
1011010504,2022-10-03,117.323,786.0075,6.69951757114973,54.648,35.08,27.595,3.63999279192696,0.0851533333333334,2,0
1011010801,2022-10-03,82.006,658.1608,8.02576396849011,18.207,22.723,41.076,1.8,0.0813097222222222,2,0
1011010101,2022-10-04,328.918,1582.7668,4.81204069099289,146.216,121.841,60.861,4.1,0.102803,3,0
1011010201,2022-10-04,49.869,526.8417,10.5645130241232,22.124,13.661,14.084,4.53161703311996,0.14142,3,0
1011010402,2022-10-04,104.984,853.3291,8.12818238969748,50.295,30.708,23.981,8.79802113916618,0.119747368421053,3,0
1011010501,2022-10-04,0,0,NaN,0,0,0,NaN,0.07122,3,0
1011010504,2022-10-04,115.099,851.41,7.39719719545782,55.241,31.538,28.32,2,0.0851533333333334,3,0
1011010801,2022-10-04,117.054,1032.6342,8.82186170485417,49.642,35.255,32.157,3.06645569620253,0.0813097222222222,3,0
1011010101,2022-10-05,373.666,1752.4306,4.68983156080564,245.402,97.027,31.237,NaN,0.102803,4,0
1011010201,2022-10-05,40.769,482.9232,11.8453530869043,17.9,9.926,12.943,4.6,0.14142,4,0
1011010402,2022-10-05,118.421,979.7786,8.27368963275095,73.073,27.488,17.86,8.80648191639268,0.119747368421053,4,0
1011010501,2022-10-05,0,0,NaN,0,0,0,NaN,0.07122,4,0
1011010504,2022-10-05,162.721,994.2322,6.11004234241432,74.468,43.822,44.431,NaN,0.0851533333333334,4,0
1011010801,2022-10-05,87.935,841.1554,9.56564962756582,52.454,23.226,12.255,2.65065176908752,0.0813097222222222,4,0
1011010101,2022-10-06,353.217,1476.3984,4.17986223766127,239.251,74.095,39.871,NaN,0.102803,5,0
1011010201,2022-10-06,71.588,761.2072,10.6331675699838,29.084,22.792,19.712,NaN,0.14142,5,0
1011010402,2022-10-06,132.357,1154.9626,8.72611648798326,66.71,35.077,30.57,8.76666666666667,0.119747368421053,5,0
1011010501,2022-10-06,0,0,NaN,0,0,0,NaN,0.07122,5,0
1011010504,2022-10-06,208.677,1228.9714,5.88934765211307,69.196,45.787,93.694,3.23333333333333,0.0851533333333334,5,0
1011010801,2022-10-06,184.89,1535.1174,8.30286873276002,103.73,57.205,23.955,NaN,0.0813097222222222,5,0
1011010101,2022-10-07,470.332,2050.1075,4.3588518323227,223.443,156.426,90.463,1.79152592374069,0.102803,6,0
1011010201,2022-10-07,87.818,833.5187,9.49143341911681,38.648,23.594,25.576,6.01992140266022,0.14142,6,0
1011010402,2022-10-07,110.302,928.4508,8.41735235988468,54.415,30.919,24.968,10.2587481249148,0.119747368421053,6,0
1011010501,2022-10-07,0,0,NaN,0,0,0,NaN,0.07122,6,0
1011010504,2022-10-07,170.183,1101.6856,6.47353495942603,77.383,43.624,49.176,NaN,0.0851533333333334,6,0
1011010801,2022-10-07,154.165,1191.0013,7.72549735672818,84.643,35.711,33.811,6.03885621875919,0.0813097222222222,6,0
1011010101,2022-10-08,360.779,1455.6582,4.03476421853822,102.732,117.381,140.666,2.27735849056604,0.102803,7,1
1011010201,2022-10-08,37.814,356.9464,9.43953033268102,10.804,14.483,12.527,5.5,0.14142,7,1
1011010402,2022-10-08,81.908,607.3938,7.41556136152757,35.735,29.5,16.673,8.95145051194539,0.119747368421053,7,1
1011010501,2022-10-08,0,0,NaN,0,0,0,NaN,0.07122,7,1
1011010504,2022-10-08,114.629,712.9151,6.219325825053,34.383,34.1,46.146,3.1357016271951,0.0851533333333334,7,1
1011010801,2022-10-08,108.094,763.4728,7.06304512738912,34.362,38.817,34.915,7.75513320889191,0.0813097222222222,7,1
1011010101,2022-10-09,342.075,1389.7198,4.06261726229628,100.495,67.404,174.176,2.45675675675676,0.102803,1,1
1011010201,2022-10-09,53.058,467.202,8.80549587244148,15.531,16.429,21.098,5.5,0.14142,1,1
1011010402,2022-10-09,66.479,564.835,8.49644248559696,31.43,15.547,19.502,12.383355490561,0.119747368421053,1,1
1011010501,2022-10-09,0,0,NaN,0,0,0,NaN,0.07122,1,1
1011010504,2022-10-09,110.966,682.8895,6.15404267973974,30.26,32.152,48.554,3.63493827918688,0.0851533333333334,1,1
1011010801,2022-10-09,121.547,913.9244,7.51910289846726,50.851,28.358,42.338,8.96739853626081,0.0813097222222222,1,1
1011010101,2022-10-10,288.07,1199.6836,4.16455583712292,70.276,89.428,128.366,2.47857889237199,0.102803,2,0
1011010201,2022-10-10,47.046,432.9513,9.20272286698125,14.133,12.054,20.859,5.5,0.14142,2,0
1011010402,2022-10-10,46.834,351.5464,7.5062219754879,27.292,11.914,7.628,9.9,0.119747368421053,2,0
1011010501,2022-10-10,0,0,NaN,0,0,0,NaN,0.07122,2,0
1011010504,2022-10-10,134.737,730.2017,5.41945939125852,36.623,33.649,64.465,3.00020053938179,0.0851533333333334,2,0
1011010801,2022-10-10,103.327,720.1328,6.96945425687381,30.944,19.246,53.137,3.77332726445152,0.0813097222222222,2,0
1011010101,2022-10-11,244.759,918.1318,3.75116665781442,64.206,48.203,132.35,2.19885057471264,0.102803,3,0
1011010201,2022-10-11,29.66,300.4863,10.131028320971,11.369,4.38,13.911,5.27051223934723,0.14142,3,0
1011010402,2022-10-11,51.596,357.0864,6.92081556709822,23.22,10.305,18.071,9.9,0.119747368421053,3,0
1011010501,2022-10-11,0,0,NaN,0,0,0,NaN,0.07122,3,0
1011010504,2022-10-11,119.426,640.2038,5.36067355517224,28.539,32.326,58.561,2.95988177846312,0.0851533333333334,3,0
1011010801,2022-10-11,89.443,557.7182,6.23545945462473,24.315,18.518,46.61,3.69435418359058,0.0813097222222222,3,0
1011010101,2022-10-12,240.312,920.9144,3.83216152335297,60.016,45.429,134.867,2.24920634920635,0.102803,4,0
1011010201,2022-10-12,29.309,297.42,10.1477361902487,9.031,5.665,14.613,5.5,0.14142,4,0
1011010402,2022-10-12,39.206,306.2788,7.81203897362649,22.632,1.721,14.853,9.46946027489105,0.119747368421053,4,0
1011010501,2022-10-12,0,0,NaN,0,0,0,NaN,0.07122,4,0
1011010504,2022-10-12,123.317,646.4619,5.24227722049677,19.565,28.488,75.264,3.18879250862494,0.0851533333333334,4,0
1011010801,2022-10-12,82.773,548.1518,6.62235028330494,27.323,11.8,43.65,2.74412532637076,0.0813097222222222,4,0
1011010101,2022-10-13,152.506,640.5705,4.20029703749361,58.223,45.861,48.422,2.49393532290567,0.102803,5,0
1011010201,2022-10-13,30.605,315.7141,10.3157686652508,14.26,7.457,8.888,4.85216558068225,0.14142,5,0
1011010402,2022-10-13,61.838,492.0706,7.95741453475209,37.263,11.994,12.581,13.7236276849642,0.119747368421053,5,0
1011010501,2022-10-13,0,0,NaN,0,0,0,NaN,0.07122,5,0
1011010504,2022-10-13,84.845,468.0356,5.5163604219459,23.012,26.182,35.651,2.86604407919313,0.0851533333333334,5,0
1011010801,2022-10-13,70.046,501.5954,7.16094280901122,21.816,16.248,31.982,3.9,0.0813097222222222,5,0
1011010101,2022-10-14,135.637,426.5692,3.14493242994168,0.386,0,135.251,2.06962025316456,0.102803,6,0
1011010201,2022-10-14,11.595,115.9248,9.99782664941785,0.41,0,11.185,5.5,0.14142,6,0
1011010402,2022-10-14,13.046,142.604,10.9308600337268,0,0,13.046,12.6966408268734,0.119747368421053,6,0
1011010501,2022-10-14,0,0,NaN,0,0,0,NaN,0.07122,6,0
1011010504,2022-10-14,49.262,292.4712,5.93705493077829,0,0,49.262,2.625,0.0851533333333334,6,0
1011010801,2022-10-14,65.579,407.415,6.21258329648211,1,0,64.579,5.11299601711167,0.0813097222222222,6,0
1011010101,2022-10-15,377.256,1539.7934,4.08156106198444,156.903,64.625,155.728,2.23825024688197,0.102803,7,1
1011010201,2022-10-15,60.965,644.794,10.5764619043714,22.291,15.522,23.152,4.6,0.14142,7,1
1011010402,2022-10-15,101.798,701.7256,6.8933142104953,46.885,21.745,33.168,8.76666666666667,0.119747368421053,7,1
1011010501,2022-10-15,12.033,121.371,10.0865120917477,5.251,1.646,5.136,NaN,0.07122,7,1
1011010504,2022-10-15,204.274,1156.8456,5.66320530268169,76.17,36.1,92.004,3.11769064174171,0.0851533333333334,7,1
1011010801,2022-10-15,223.125,1224.3402,5.48723899159664,73.974,58.493,90.658,3.99623285925473,0.0813097222222222,7,1
1011010101,2022-10-16,367.681,1506.0988,4.09621057383982,134.012,102.026,131.643,2.93076766668515,0.102803,1,1
1011010201,2022-10-16,62.74,621.2737,9.9023541600255,19.228,16.128,27.384,4.0883091080205,0.14142,1,1
1011010402,2022-10-16,86.333,574.4729,6.65415194653261,45.954,25.427,14.952,9.00563204005006,0.119747368421053,1,1
1011010501,2022-10-16,2.55,25.5,10,1.104,0.432,1.014,NaN,0.07122,1,1
1011010504,2022-10-16,178.909,997.467,5.57527569881895,58.262,52.086,68.561,2.62083333333333,0.0851533333333334,1,1
1011010801,2022-10-16,209.72,1247.3768,5.94781995041007,68.529,50.177,91.014,4.43052409901856,0.0813097222222222,1,1
1011010101,2022-10-17,247.302,904.474,3.65736629707807,76.052,49.547,121.703,2.2631093544137,0.102803,2,0
1011010201,2022-10-17,35.261,343.5816,9.74395507784805,10.201,7.976,17.084,4.6,0.14142,2,0
1011010402,2022-10-17,38.615,301.3024,7.80272950925806,27.851,5.686,5.078,10.858362369338,0.119747368421053,2,0
1011010501,2022-10-17,5.762,57.62,10,1.827,2.419,1.516,NaN,0.07122,2,0
1011010504,2022-10-17,111.662,625.6062,5.60267772384518,27.398,28.455,55.809,2.76842105263158,0.0851533333333334,2,0
1011010801,2022-10-17,104.537,652.343,6.24030725963056,31.734,16.207,56.596,4.20089285714286,0.0813097222222222,2,0
1011010101,2022-10-18,273.91,1070.6236,3.90866927092841,52.34,41.098,180.472,2.23538286115253,0.102803,3,0
1011010201,2022-10-18,56.159,537.5874,9.57259566587724,19.65,14.432,22.077,4.78561102326632,0.14142,3,0
1011010402,2022-10-18,41.022,298.442,7.27516942128614,21.757,14.644,4.621,9.57292046144505,0.119747368421053,3,0
1011010501,2022-10-18,7.187,59.1,8.22318074300821,1.458,1.747,3.982,NaN,0.07122,3,0
1011010504,2022-10-18,155.233,788.345,5.0784626980088,43.682,29.899,81.652,2.65261252846051,0.0851533333333334,3,0
1011010801,2022-10-18,156.31,937.657,5.9987012987013,36.591,31.797,87.922,3.61612960028174,0.0813097222222222,3,0
1011010101,2022-10-19,225.807,849.1465,3.76049679593635,64.361,40.168,121.278,2.33541824634992,0.102803,4,0
1011010201,2022-10-19,33.063,347.933,10.523334240692,12.612,7.137,13.314,3.7,0.14142,4,0
1011010402,2022-10-19,38.515,259.084,6.72683370115539,19.253,10.682,8.58,6.5,0.119747368421053,4,0
1011010501,2022-10-19,13.004,104.032,8,5.704,1.294,6.006,NaN,0.07122,4,0
1011010504,2022-10-19,96.132,491.1184,5.10879207756002,30.271,20.213,45.648,2.56538461538462,0.0851533333333334,4,0
1011010801,2022-10-19,105.856,633.408,5.98367593712213,29.84,22.991,53.025,2.57647058823529,0.0813097222222222,4,0
1011010101,2022-10-20,242.853,868.2706,3.57529287264312,72.053,37.601,133.199,2.27171786747486,0.102803,5,0
1011010201,2022-10-20,30.363,335.2528,11.0414912887396,11.865,8.075,10.423,NaN,0.14142,5,0
1011010402,2022-10-20,52.368,391.8608,7.48282920867705,33.525,11,7.843,9.9,0.119747368421053,5,0
1011010501,2022-10-20,4.701,37.608,8,2.099,1.295,1.307,NaN,0.07122,5,0
1011010504,2022-10-20,105.947,512.9576,4.84164346324105,28.853,27.625,49.469,2.63846153846154,0.0851533333333334,5,0
1011010801,2022-10-20,88.041,546.431,6.20655149305437,19.005,17.743,51.293,3.90567063556788,0.0813097222222222,5,0
1011010101,2022-10-21,613.973,2548.446,4.15074604257842,492.745,17.228,104,NaN,0.102803,6,0
1011010201,2022-10-21,95.213,1025.7456,10.7731675296441,94.452,0.761,0,NaN,0.14142,6,0
1011010402,2022-10-21,98.057,903.3832,9.21283743128997,81.218,7.69,9.149,9.9,0.119747368421053,6,0
1011010501,2022-10-21,38.486,384.056,9.97910928649379,19.086,11.999,7.401,NaN,0.07122,6,0
1011010504,2022-10-21,399.685,2565.1578,6.41794863454971,243.341,84.372,71.972,2.7,0.0851533333333334,6,0
1011010801,2022-10-21,289.383,1958.1246,6.76655021200278,181.684,74.155,33.544,2,0.0813097222222222,6,0
1011010101,2022-10-22,299.448,1188.7245,3.96971928348161,166.614,55.678,77.156,2.0710570907195,0.102803,7,1
1011010201,2022-10-22,56.496,586.1904,10.3757858963466,23.719,12.185,20.592,NaN,0.14142,7,1
1011010402,2022-10-22,77.747,525.8072,6.7630545230041,42.423,24.287,11.037,9.9,0.119747368421053,7,1
1011010501,2022-10-22,7.952,79.52,10,3.434,2.982,1.536,NaN,0.07122,7,1
1011010504,2022-10-22,155.908,804.1622,5.15792775226416,51.227,44.473,60.208,NaN,0.0851533333333334,7,1
1011010801,2022-10-22,157.648,1218.338,7.72821729422511,41.754,31.728,84.166,4.78685350788237,0.0813097222222222,7,1
1011010101,2022-10-23,242.892,957.4434,3.94184822884245,94.458,45.442,102.992,2.14047619047619,0.102803,1,1
1011010201,2022-10-23,38.944,414.522,10.6440529991783,15.306,9.634,14.004,5.5,0.14142,1,1
1011010402,2022-10-23,61.265,417.484,6.81439647433282,34.666,17.376,9.223,9.9,0.119747368421053,1,1
1011010501,2022-10-23,14.581,145.81,10,8.625,2.411,3.545,NaN,0.07122,1,1
1011010504,2022-10-23,138.434,812.8202,5.87153589436121,61.583,29.144,47.707,NaN,0.0851533333333334,1,1
1011010801,2022-10-23,152.181,832.673,5.47159632279982,63.429,22.179,66.573,3.67945205479452,0.0813097222222222,1,1
1011010101,2022-10-24,199.326,745.5516,3.74036302338882,55.856,41.705,101.765,1.95277777777778,0.102803,2,0
1011010201,2022-10-24,30.369,294.623,9.70143896736804,10.346,6.45,13.573,5.77865903515944,0.14142,2,0
1011010402,2022-10-24,37.236,262.4278,7.04769040713288,14.585,13.401,9.25,12.3806894186246,0.119747368421053,2,0
1011010501,2022-10-24,3.223,32.23,10,0.653,0.592,1.978,NaN,0.07122,2,0
1011010504,2022-10-24,73.345,375.7242,5.12269684368396,15.355,24.904,33.086,2.91666666666667,0.0851533333333334,2,0
1011010801,2022-10-24,85.05,444.201,5.22282186948854,17.477,26.505,41.068,4.44361304115446,0.0813097222222222,2,0
1011010101,2022-10-25,217.397,812.7172,3.73840117388924,66.819,42.196,108.382,2.12435170401365,0.102803,3,0
1011010201,2022-10-25,36.506,375.1738,10.2770448693365,12.382,8.443,15.681,5.5,0.14142,3,0
1011010402,2022-10-25,36.981,305.911,8.27211270652497,23.469,10.788,2.724,10.97691089679,0.119747368421053,3,0
1011010501,2022-10-25,4.156,41.56,10,1.104,1.265,1.787,NaN,0.07122,3,0
1011010504,2022-10-25,125.16,551.6129,4.4072619047619,42.365,28.612,54.183,2.79893567505508,0.0851533333333334,3,0
1011010801,2022-10-25,89.459,480.687,5.37326596541432,25.131,19.178,45.15,3.73009031198686,0.0813097222222222,3,0
1011010101,2022-10-26,226.633,807.9788,3.56514188136767,62.361,41.977,122.295,2.33541971336648,0.102803,4,0
1011010201,2022-10-26,38.152,348.533,9.13537953449361,9.242,11.995,16.915,5.6982239942008,0.14142,4,0
1011010402,2022-10-26,35.475,270.058,7.61262861169838,14.098,9.937,11.44,9.07324749642346,0.119747368421053,4,0
1011010501,2022-10-26,4.56,36.48,8,0,1.947,2.613,NaN,0.07122,4,0
1011010504,2022-10-26,117.386,571.6953,4.87021706165982,26.742,22.278,68.366,3.23899592394744,0.0851533333333334,4,0
1011010801,2022-10-26,104.795,497.446,4.74684860918937,20.259,27.698,56.838,3.43534700925954,0.0813097222222222,4,0
1011010101,2022-10-27,209,729.427,3.49008133971292,49.63,39.603,119.767,2.25296134069701,0.102803,5,0
1011010201,2022-10-27,31.661,274.6546,8.67485550045797,11.334,5.998,14.329,3.4490252293578,0.14142,5,0
1011010402,2022-10-27,35.991,283.948,7.88941679864411,16.96,12.008,7.023,14.8,0.119747368421053,5,0
1011010501,2022-10-27,2.299,18.392,8,0,0,2.299,NaN,0.07122,5,0
1011010504,2022-10-27,114.668,535.159,4.66703003453448,31.287,28.535,54.846,3.03355780022447,0.0851533333333334,5,0
1011010801,2022-10-27,116.582,666.39,5.71606251393869,25.014,36.163,55.405,3.54107684005148,0.0813097222222222,5,0
1011010101,2022-10-28,229.524,842.3097,3.66981100015685,46.094,49.854,133.576,2.49783079531908,0.102803,6,0
1011010201,2022-10-28,40.855,344.5014,8.43229470077102,10.06,14.211,16.584,2.1,0.14142,6,0
1011010402,2022-10-28,63.12,507.1256,8.034309252218,29.305,15.305,18.51,9.08403449176901,0.119747368421053,6,0
1011010501,2022-10-28,11.885,95.08,8,7.953,0.515,3.417,NaN,0.07122,6,0
1011010504,2022-10-28,136.101,681.5889,5.00796393854564,30.226,36.386,69.489,3.25221776105719,0.0851533333333334,6,0
1011010801,2022-10-28,164.567,814.638,4.95019049991797,31.632,48.152,84.783,3.52330257866099,0.0813097222222222,6,0
1011010101,2022-10-29,368.131,1368.4806,3.7173739782849,123.82,90.678,153.633,2.23037974683544,0.102803,7,1
1011010201,2022-10-29,64.488,572.235,8.87351135094901,28.882,17.389,18.217,NaN,0.14142,7,1
1011010402,2022-10-29,98.462,748.094,7.59779407284029,51.906,24.916,21.64,9.72904701055888,0.119747368421053,7,1
1011010501,2022-10-29,11.396,91.168,8,5.453,1.231,4.712,NaN,0.07122,7,1
1011010504,2022-10-29,167.485,808.4482,4.82698868555393,57.002,42.188,68.295,2.7985198702352,0.0851533333333334,7,1
1011010801,2022-10-29,248.053,1318.111,5.31382809318976,89.324,72.519,86.21,2.99217150860057,0.0813097222222222,7,1
1011010101,2022-10-30,221.196,1061.6493,4.79958633971681,92.216,63.512,65.468,2.13594731952566,0.102803,1,1
1011010201,2022-10-30,76.791,626.6172,8.16003437902879,34.217,20.532,22.042,NaN,0.14142,1,1
1011010402,2022-10-30,67.588,478.598,7.08110907261644,31.456,24.549,11.583,9.85962521294719,0.119747368421053,1,1
1011010501,2022-10-30,10.805,75.635,7,6.38,2.859,1.566,NaN,0.07122,1,1
1011010504,2022-10-30,203.145,965.0404,4.7505003815009,73.05,47.062,83.033,2.63693482090429,0.0851533333333334,1,1
1011010801,2022-10-30,197.429,1053.016,5.33364399353692,69.516,63.597,64.316,3.61111111111111,0.0813097222222222,1,1
1011010101,2022-10-31,85.398,494.393,5.78928077940936,35.978,22.474,26.946,NaN,0.102803,2,0
1011010201,2022-10-31,47.777,349.751,7.32048893819202,14.437,8.666,24.674,NaN,0.14142,2,0
1011010402,2022-10-31,32.213,214.7248,6.66578089591159,11.903,14.115,6.195,6.5,0.119747368421053,2,0
1011010501,2022-10-31,3.319,23.233,7,1.322,1.738,0.259,NaN,0.07122,2,0
1011010504,2022-10-31,83.714,411.5556,4.91620995293499,25.237,23.116,35.361,2.48181818181818,0.0851533333333334,2,0
1011010801,2022-10-31,61.844,362.514,5.86174891662894,22.053,13.825,25.966,4.49731182795699,0.0813097222222222,2,0
1011010101,2022-11-01,96.786,499.346,5.15927923460004,34.423,27.03,35.333,7.58695652173913,0.102803,3,0
1011010201,2022-11-01,39.603,316.9736,8.00377749160417,11.11,13.385,15.108,3.5,0.14142,3,0
1011010402,2022-11-01,29.485,232.3244,7.87940986942513,14.89,4.481,10.114,9.97301541145682,0.119747368421053,3,0
1011010501,2022-11-01,3.305,23.135,7,1.322,0.661,1.322,NaN,0.07122,3,0
1011010504,2022-11-01,101.963,426.6304,4.18416876710179,32.575,11.086,58.302,2.271875,0.0851533333333334,3,0
1011010801,2022-11-01,96.659,457.801,4.73624804725892,17.115,23.513,56.031,2.63210960490135,0.0813097222222222,3,0
1011010101,2022-11-03,83.973,450.6502,5.3666083145773,30.721,22.663,30.589,2.5,0.102803,5,0
1011010201,2022-11-03,63.801,440.0036,6.89650005485808,23.02,13.904,26.877,NaN,0.14142,5,0
1011010402,2022-11-03,13.926,121.1152,8.69705586672411,3.926,6,4,6.5,0.119747368421053,5,0
1011010501,2022-11-03,4.012,24.072,6,0.806,1.646,1.56,NaN,0.07122,5,0
1011010504,2022-11-03,129.249,568.2546,4.39658798133835,39.144,34.144,55.961,2.97504408595128,0.0851533333333334,5,0
1011010801,2022-11-03,120.855,705.783,5.83991560134045,27.251,23.829,69.775,4.4927038142994,0.0813097222222222,5,0
1011010101,2022-11-05,190.421,923.401,4.84926032317864,80.424,49.68,60.317,3.4,0.102803,7,1
1011010201,2022-11-05,73.537,515.7019,7.01282211675755,29.624,20.829,23.084,3.5,0.14142,7,1
1011010402,2022-11-05,74.216,578.5548,7.79555351945672,42.28,19.882,12.054,14.8,0.119747368421053,7,1
1011010501,2022-11-05,9.816,58.896,6,4.294,1.897,3.625,NaN,0.07122,7,1
1011010504,2022-11-05,158.362,702.2452,4.4344299768884,62.626,36.647,59.089,2.12964853074327,0.0851533333333334,7,1
1011010801,2022-11-05,176.843,989.375,5.59465175325006,77.042,41.409,58.392,4.74676384205374,0.0813097222222222,7,1
1011010101,2022-11-06,162.064,726.2628,4.48133330042452,76.11,42.604,43.35,NaN,0.102803,1,1
1011010201,2022-11-06,75.888,519.408,6.84440227703985,36.404,25.27,14.214,NaN,0.14142,1,1
1011010402,2022-11-06,60.306,400.9944,6.64932842503233,33.531,13.959,12.816,9.26666666666667,0.119747368421053,1,1
1011010501,2022-11-06,4.647,27.882,6,2.953,0.889,0.805,NaN,0.07122,1,1
1011010504,2022-11-06,135.245,584.8703,4.3245243816777,54.14,39.35,41.755,2.3652825519043,0.0851533333333334,1,1
1011010801,2022-11-06,165.482,951.641,5.7507221329208,70.452,30.125,64.905,3.64125847295051,0.0813097222222222,1,1
1011010101,2022-11-07,102.677,441.9412,4.30418886410783,43.266,26.387,33.024,NaN,0.102803,2,0
1011010201,2022-11-07,47.225,298.7728,6.32658125992589,16.978,7.493,22.754,NaN,0.14142,2,0
1011010402,2022-11-07,22.799,174.5904,7.65780955305057,8.772,9.502,4.525,NaN,0.119747368421053,2,0
1011010501,2022-11-07,3.256,19.536,6,0.638,0.688,1.93,NaN,0.07122,2,0
1011010504,2022-11-07,108.169,444.1212,4.10580850336048,34.236,25.912,48.021,2.3,0.0851533333333334,2,0
1011010801,2022-11-07,86,523.076,6.08227906976744,25.044,20.251,40.705,4.11021595613741,0.0813097222222222,2,0
1011010101,2022-11-08,96.371,400.1634,4.15232175654502,37.701,26.791,31.879,NaN,0.102803,3,0
1011010201,2022-11-08,41.117,259.1152,6.30189945764526,9.567,8.127,23.423,NaN,0.14142,3,0
1011010402,2022-11-08,31.054,264.9056,8.53048238552199,14.835,10.993,5.226,14.8,0.119747368421053,3,0
1011010501,2022-11-08,3.86,23.16,6,1.544,1.712,0.604,NaN,0.07122,3,0
1011010504,2022-11-08,77.122,357.4596,4.63498871917222,23.313,18.293,35.516,2.275,0.0851533333333334,3,0
1011010801,2022-11-08,82.087,470.8135,5.73554277778455,22.746,25.779,33.562,4.13450916856911,0.0813097222222222,3,0
1011010101,2022-11-09,128.56,408.733,3.17931705040448,32.401,29.146,67.013,2.02058823529412,0.102803,4,0
1011010201,2022-11-09,35.22,212.3214,6.02843270868825,11.341,5.721,18.158,2.9,0.14142,4,0
1011010402,2022-11-09,21.313,166.516,7.81288415521044,7.976,7.588,5.749,6.5,0.119747368421053,4,0
1011010501,2022-11-09,2.871,17.226,6,0.487,1.83,0.554,NaN,0.07122,4,0
1011010504,2022-11-09,75.307,313.0386,4.15683269815555,20.288,20.371,34.648,2.19230769230769,0.0851533333333334,4,0
1011010801,2022-11-09,68.901,400.7908,5.81690831773124,26.169,14.377,28.355,4.10199803471995,0.0813097222222222,4,0
1011010101,2022-11-10,122.883,367.5026,2.99067080068032,45.891,29.125,47.867,1.72465424510181,0.102803,5,0
1011010201,2022-11-10,39.756,242.7966,6.10716872924842,10.545,11.013,18.198,2.9,0.14142,5,0
1011010402,2022-11-10,17.046,145.102,8.51237827056201,9.272,5.183,2.591,9.59970972423802,0.119747368421053,5,0
1011010501,2022-11-10,6.897,41.382,6,2.618,2.014,2.265,NaN,0.07122,5,0
1011010504,2022-11-10,88.303,355.1883,4.02238089306139,20.383,23.76,44.16,2.87913600554065,0.0851533333333334,5,0
1011010801,2022-11-10,74.627,312.931,4.19326785211787,27.465,16.494,30.668,5.05876536233931,0.0813097222222222,5,0
1011010101,2022-11-11,173.21,519.0468,2.99663298885746,45.882,45.67,81.658,1.65384615384615,0.102803,6,0
1011010201,2022-11-11,45.043,286.9112,6.36971782518926,13.848,9.547,21.648,2.4,0.14142,6,0
1011010402,2022-11-11,40.363,351.4908,8.70824269752001,13.459,14.696,12.208,9.06738794435858,0.119747368421053,6,0
1011010501,2022-11-11,7.801,46.806,6,3.087,1.845,2.869,NaN,0.07122,6,0
1011010504,2022-11-11,130.229,530.9987,4.07742284744565,46.74,36.939,46.55,2.74866717973833,0.0851533333333334,6,0
1011010801,2022-11-11,163.552,725.108,4.43350127176678,43.769,32.675,87.108,4.84765816850471,0.0813097222222222,6,0
1011010101,2022-11-12,293.677,883.9066,3.00979170993983,108.553,83.167,101.957,1.61578947368421,0.102803,7,1
1011010201,2022-11-12,56.455,363.3371,6.43587104773714,21.62,14.423,20.412,2.0139896373057,0.14142,7,1
1011010402,2022-11-12,73.358,550.7916,7.50826903677854,36.437,26.807,10.114,6.5,0.119747368421053,7,1
1011010501,2022-11-12,10.572,63.432,6,3.994,2.852,3.726,NaN,0.07122,7,1
1011010504,2022-11-12,204.119,788.468,3.86278592389733,61.166,55.369,87.584,3.03604488078541,0.0851533333333334,7,1
1011010801,2022-11-12,257.066,1379.687,5.3670535971307,76.488,77.167,103.411,4.08784954219253,0.0813097222222222,7,1
1011010101,2022-11-13,312.032,844.2566,2.70567313608861,133.459,88.648,89.925,1.37,0.102803,1,1
1011010201,2022-11-13,50.639,326.95,6.45648610754557,19.04,17.79,13.809,1.9,0.14142,1,1
1011010402,2022-11-13,54.616,393.779,7.20995678921928,27.367,17.442,9.807,13.174539500614,0.119747368421053,1,1
