prod_code,sale_date,qty,revenue,avg_price,has_discount,n_trans,qty_am,qty_noon,qty_pm
102900005116509,2022-07-17,3.764,13.5504,3.6,0,6,2.585,0,1.179
102900011000335,2022-07-17,0,0,NaN,0,0,0,0,0
102900011009444,2022-07-17,0,0,NaN,0,0,0,0,0
102900011016909,2022-07-17,0,0,NaN,0,0,0,0,0
102900011022764,2022-07-17,8.062,64.496,8,0,20,2.398,2.638,3.026
102900011033975,2022-07-17,0,0,NaN,0,0,0,0,0
102900011033982,2022-07-17,0,0,NaN,0,0,0,0,0
102900011033999,2022-07-17,0,0,NaN,0,0,0,0,0
102900051000463,2022-07-17,0.862,6.034,7,0,1,0.862,0,0
102900005116219,2022-07-17,0.268,3.216,12,0,2,0.134,0.134,0
102900005116226,2022-07-17,0.314,5.024,16,0,3,0.157,0,0.157
102900005116233,2022-07-17,1.847,18.47,10,0,9,1.004,0.472,0.371
102900005116905,2022-07-17,0,0,NaN,0,0,0,0,0
102900005116943,2022-07-17,0.193,3.8214,19.8,0,3,0.071,0,0.122
102900005117056,2022-07-17,0,0,NaN,0,0,0,0,0
102900005117209,2022-07-17,0,0,NaN,0,0,0,0,0
102900005119968,2022-07-17,0,0,NaN,0,0,0,0,0
102900005123880,2022-07-17,0,0,NaN,0,0,0,0,0
102900005125808,2022-07-17,1.921,56.8616,29.6,0,23,1.319,0.23,0.372
102900011000328,2022-07-17,4.684,56.208,12,0,18,2.099,1.539,1.046
102900011000861,2022-07-17,0,0,NaN,0,0,0,0,0
102900011001219,2022-07-17,0,0,NaN,0,0,0,0,0
102900011009772,2022-07-17,0,0,NaN,0,0,0,0,0
102900011016701,2022-07-17,28.603,371.839,13,0,93,12.598,6.128,9.877
102900011022030,2022-07-17,0,0,NaN,0,0,0,0,0
102900011023648,2022-07-17,0,0,NaN,0,0,0,0,0
102900011027479,2022-07-17,0.962,11.544,12,0,5,0.393,0.251,0.318
102900011028407,2022-07-17,0,0,NaN,0,0,0,0,0
102900011029176,2022-07-17,0,0,NaN,0,0,0,0,0
102900011029275,2022-07-17,0,0,NaN,0,0,0,0,0
102900011029299,2022-07-17,0,0,NaN,0,0,0,0,0
102900011029305,2022-07-17,0.989,19.5822,19.8,0,5,0.293,0.57,0.126
102900011031100,2022-07-17,2,9.8,4.9,0,2,1,0,1
102900011031582,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031735,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031742,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031759,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032022,2022-07-17,5,14.5,2.9,0,5,2,1,2
102900011032145,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032206,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032213,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032220,2022-07-17,2,15.8,7.9,0,2,1,1,0
102900011032237,2022-07-17,3,10.1,3.36666666666667,1,3,2,0,1
102900011032244,2022-07-17,5,18.5,3.7,1,5,1,0,4
102900011032251,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032343,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032350,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032367,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032848,2022-07-17,3,10.1,3.36666666666667,1,3,1,0,2
102900011034262,2022-07-17,2,7,3.5,0,2,0,1,1
102900011034439,2022-07-17,0,0,NaN,0,0,0,0,0
102900011035078,2022-07-17,0,0,NaN,0,0,0,0,0
102900011036242,2022-07-17,0,0,NaN,0,0,0,0,0
102900051004294,2022-07-17,1.64,16.4,10,0,17,0.96,0.4,0.28
102900005115250,2022-07-17,0,0,NaN,0,0,0,0,0
102900005116530,2022-07-17,18.046,357.3108,19.8,0,76,7.426,5.058,5.562
102900005116547,2022-07-17,0,0,NaN,0,0,0,0,0
102900005116837,2022-07-17,0,0,NaN,0,0,0,0,0
102900005116912,2022-07-17,0,0,NaN,0,0,0,0,0
102900005117353,2022-07-17,0,0,NaN,0,0,0,0,0
102900005119098,2022-07-17,0,0,NaN,0,0,0,0,0
102900005119104,2022-07-17,0,0,NaN,0,0,0,0,0
102900005119944,2022-07-17,0,0,NaN,0,0,0,0,0
102900005125815,2022-07-17,0,0,NaN,0,0,0,0,0
102900011001806,2022-07-17,0,0,NaN,0,0,0,0,0
102900011001813,2022-07-17,0,0,NaN,0,0,0,0,0
102900011007044,2022-07-17,1,2.9,2.9,1,1,0,0,1
102900011008577,2022-07-17,0,0,NaN,0,0,0,0,0
102900011009246,2022-07-17,0,0,NaN,0,0,0,0,0
102900011010563,2022-07-17,0,0,NaN,0,0,0,0,0
102900011011058,2022-07-17,0,0,NaN,0,0,0,0,0
102900011011546,2022-07-17,0,0,NaN,0,0,0,0,0
102900011011669,2022-07-17,0,0,NaN,0,0,0,0,0
102900011011782,2022-07-17,0,0,NaN,0,0,0,0,0
102900011012482,2022-07-17,0,0,NaN,0,0,0,0,0
102900011012871,2022-07-17,0,0,NaN,0,0,0,0,0
102900011012994,2022-07-17,0,0,NaN,0,0,0,0,0
102900011013274,2022-07-17,4,15.6,3.9,1,4,1,1,2
102900011018095,2022-07-17,0,0,NaN,0,0,0,0,0
102900011021675,2022-07-17,0,0,NaN,0,0,0,0,0
102900011021699,2022-07-17,0,0,NaN,0,0,0,0,0
102900011023075,2022-07-17,0,0,NaN,0,0,0,0,0
102900011026793,2022-07-17,0,0,NaN,0,0,0,0,0
102900011030561,2022-07-17,0,0,NaN,0,0,0,0,0
102900011030608,2022-07-17,0,0,NaN,0,0,0,0,0
102900011030615,2022-07-17,0,0,NaN,0,0,0,0,0
102900011030622,2022-07-17,0,0,NaN,0,0,0,0,0
102900011030639,2022-07-17,0,0,NaN,0,0,0,0,0
102900011030912,2022-07-17,2,9.4,4.7,1,2,0,0,2
102900011030929,2022-07-17,3,5.5,1.83333333333333,1,3,1,0,2
102900011031599,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031841,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031858,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031926,2022-07-17,0,0,NaN,0,0,0,0,0
102900011031995,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032619,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032626,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032633,2022-07-17,0,0,NaN,0,0,0,0,0
102900011032640,2022-07-17,0,0,NaN,0,0,0,0,0
102900011033937,2022-07-17,3.832,30.656,8,0,8,3.832,0,0
102900011033944,2022-07-17,2.793,22.3278,7.99419978517723,1,10,0.648,0,2.145
102900011033968,2022-07-17,0,0,NaN,0,0,0,0,0
102900011034330,2022-07-17,12,58.8,4.9,0,12,7,4,1
102900011034538,2022-07-17,0,0,NaN,0,0,0,0,0
102900011034705,2022-07-17,0,0,NaN,0,0,0,0,0
102900011035740,2022-07-17,0,0,NaN,0,0,0,0,0
102900011035788,2022-07-17,0,0,NaN,0,0,0,0,0
102900011036068,2022-07-17,0,0,NaN,0,0,0,0,0
102900011036266,2022-07-17,0,0,NaN,0,0,0,0,0
102900051009336,2022-07-17,0,0,NaN,0,0,0,0,0
106930274220092,2022-07-17,0,0,NaN,0,0,0,0,0
106930274620090,2022-07-17,0,0,NaN,0,0,0,0,0
106931885000035,2022-07-17,0,0,NaN,0,0,0,0,0
106931885000356,2022-07-17,0,0,NaN,0,0,0,0,0
106949711300068,2022-07-17,0,0,NaN,0,0,0,0,0
106949711300167,2022-07-17,0,0,NaN,0,0,0,0,0
106949711300259,2022-07-17,21,52.5,2.5,0,21,7,5,9
106956146480197,2022-07-17,0,0,NaN,0,0,0,0,0
106956146480203,2022-07-17,0,0,NaN,0,0,0,0,0
106957634300010,2022-07-17,0,0,NaN,0,0,0,0,0
106957634300058,2022-07-17,0,0,NaN,0,0,0,0,0
106958851400125,2022-07-17,0,0,NaN,0,0,0,0,0
106971533450003,2022-07-17,0,0,NaN,0,0,0,0,0
106971533455008,2022-07-17,0,0,NaN,0,0,0,0,0
106973223300667,2022-07-17,0,0,NaN,0,0,0,0,0
106973990980123,2022-07-17,6,14,2.33333333333333,1,6,1,1,4
102900005115168,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115199,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115625,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115748,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115762,2022-07-18,6.266,20.0512,3.2,0,13,2.753,1.265,2.248
102900005115779,2022-07-18,22.247,146.8302,6.6,0,52,11.65,2.668,7.929
102900005115786,2022-07-18,14.496,46.3872,3.2,0,32,3.64,4.305,6.551
102900005115793,2022-07-18,3.259,45.626,14,0,7,2.199,0.365,0.695
102900005115816,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115823,2022-07-18,6.956,48.692,7,0,18,2.802,0.561,3.593
102900005115854,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115861,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115878,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115885,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115908,2022-07-18,3.164,31.64,10,0,8,0.723,0.653,1.788
102900005115946,2022-07-18,3.389,20.334,6,0,7,1.56,0.42,1.409
102900005115960,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115977,2022-07-18,0,0,NaN,0,0,0,0,0
102900005115984,2022-07-18,11.37,81.864,7.2,0,28,6.176,0.614,4.58
102900005116639,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116776,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116790,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116806,2022-07-18,0,0,NaN,0,0,0,0,0
102900005118572,2022-07-18,0,0,NaN,0,0,0,0,0
102900005118817,2022-07-18,0,0,NaN,0,0,0,0,0
102900005118831,2022-07-18,0,0,NaN,0,0,0,0,0
102900005119975,2022-07-18,9.121,36.484,4,0,27,1.693,3.687,3.741
102900005122654,2022-07-18,0,0,NaN,0,0,0,0,0
102900005128748,2022-07-18,0,0,NaN,0,0,0,0,0
102900011000175,2022-07-18,0,0,NaN,0,0,0,0,0
102900011000571,2022-07-18,0,0,NaN,0,0,0,0,0
102900011002414,2022-07-18,0,0,NaN,0,0,0,0,0
102900011006689,2022-07-18,0,0,NaN,0,0,0,0,0
102900011006948,2022-07-18,0,0,NaN,0,0,0,0,0
102900011006955,2022-07-18,0,0,NaN,0,0,0,0,0
102900011007464,2022-07-18,0.184,3.312,18,0,1,0.184,0,0
102900011007471,2022-07-18,0,0,NaN,0,0,0,0,0
102900011007495,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008133,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008164,2022-07-18,3.786,27.2592,7.2,0,10,1.732,1.369,0.685
102900011008485,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008492,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008515,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008522,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008676,2022-07-18,0,0,NaN,0,0,0,0,0
102900011015384,2022-07-18,0,0,NaN,0,0,0,0,0
102900011015391,2022-07-18,0,0,NaN,0,0,0,0,0
102900011021644,2022-07-18,0,0,NaN,0,0,0,0,0
102900011022849,2022-07-18,0,0,NaN,0,0,0,0,0
102900011022924,2022-07-18,0,0,NaN,0,0,0,0,0
102900011023464,2022-07-18,10.288,82.304,8,0,30,4.649,2.713,2.926
102900011026502,2022-07-18,0,0,NaN,0,0,0,0,0
102900011026618,2022-07-18,0,0,NaN,0,0,0,0,0
102900011027462,2022-07-18,0,0,NaN,0,0,0,0,0
102900011027615,2022-07-18,0,0,NaN,0,0,0,0,0
102900011029688,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030042,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030059,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030097,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030103,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030110,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030134,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030141,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030158,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030400,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030417,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030905,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031216,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032176,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032282,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032480,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032589,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032787,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033081,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033173,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033234,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033241,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033531,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033562,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033586,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033906,2022-07-18,13.199,42.2368,3.2,0,25,1.646,2.216,9.337
102900011033920,2022-07-18,8.419,67.352,8,0,14,1.344,3.556,3.519
102900011034200,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034217,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034224,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034231,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034316,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034323,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034354,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035481,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035764,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035771,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035849,2022-07-18,0,0,NaN,0,0,0,0,0
102900011036686,2022-07-18,0,0,NaN,0,0,0,0,0
102900051000890,2022-07-18,0,0,NaN,0,0,0,0,0
102900051009220,2022-07-18,0,0,NaN,0,0,0,0,0
102900051010455,2022-07-18,15.909,95.454,6,0,28,6.964,2.669,6.276
102900051010790,2022-07-18,0,0,NaN,0,0,0,0,0
106971563780002,2022-07-18,0,0,NaN,0,0,0,0,0
106972776821582,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116714,2022-07-18,43.19,431.9,10,0,94,13.966,14.01,15.214
102900011000632,2022-07-18,0,0,NaN,0,0,0,0,0
102900011009970,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033913,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034026,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116042,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116899,2022-07-18,26.552,265.52,10,0,51,19.18,3.988,3.384
102900005118824,2022-07-18,5.078,71.092,14,0,15,3.116,1.117,0.845
102900011001561,2022-07-18,20,40,2,0,4,15,5,0
102900011001691,2022-07-18,0.771,12.336,16,0,3,0.201,0.207,0.363
102900011007969,2022-07-18,0,0,NaN,0,0,0,0,0
102900011009277,2022-07-18,0,0,NaN,0,0,0,0,0
102900011010891,2022-07-18,0,0,NaN,0,0,0,0,0
102900011018132,2022-07-18,0,0,NaN,0,0,0,0,0
102900011021842,2022-07-18,0,0,NaN,0,0,0,0,0
102900011023976,2022-07-18,0,0,NaN,0,0,0,0,0
102900011024010,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032114,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032732,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034569,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035511,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035962,2022-07-18,0,0,NaN,0,0,0,0,0
102900051000944,2022-07-18,5.041,149.2136,29.6,0,12,3.524,0.655,0.862
102900051006229,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116257,2022-07-18,6.777,67.77,10,0,13,0.331,2.982,3.464
102900005116509,2022-07-18,0.899,3.2364,3.6,0,2,0.506,0,0.393
102900011000335,2022-07-18,0,0,NaN,0,0,0,0,0
102900011009444,2022-07-18,0,0,NaN,0,0,0,0,0
102900011016909,2022-07-18,0,0,NaN,0,0,0,0,0
102900011022764,2022-07-18,3.906,31.248,8,0,10,1.131,0,2.775
102900011033975,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033982,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033999,2022-07-18,0,0,NaN,0,0,0,0,0
102900051000463,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116219,2022-07-18,0.343,4.116,12,0,2,0.259,0,0.084
102900005116226,2022-07-18,2.432,38.912,16,0,8,0.877,0,1.555
102900005116233,2022-07-18,2.434,29.208,12,0,12,0.803,0.343,1.288
102900005116905,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116943,2022-07-18,0,0,NaN,0,0,0,0,0
102900005117056,2022-07-18,0,0,NaN,0,0,0,0,0
102900005117209,2022-07-18,0,0,NaN,0,0,0,0,0
102900005119968,2022-07-18,0,0,NaN,0,0,0,0,0
102900005123880,2022-07-18,0,0,NaN,0,0,0,0,0
102900005125808,2022-07-18,1.162,34.3952,29.6,0,11,0.703,0.064,0.395
102900011000328,2022-07-18,2.801,33.612,12,0,10,1.137,0.728,0.936
102900011000861,2022-07-18,0,0,NaN,0,0,0,0,0
102900011001219,2022-07-18,0,0,NaN,0,0,0,0,0
102900011009772,2022-07-18,0,0,NaN,0,0,0,0,0
102900011016701,2022-07-18,21.377,277.901,13,0,67,9.708,3.189,8.48
102900011022030,2022-07-18,0,0,NaN,0,0,0,0,0
102900011023648,2022-07-18,0,0,NaN,0,0,0,0,0
102900011027479,2022-07-18,1.388,16.656,12,0,7,0.928,0.46,0
102900011028407,2022-07-18,0,0,NaN,0,0,0,0,0
102900011029176,2022-07-18,0,0,NaN,0,0,0,0,0
102900011029275,2022-07-18,0,0,NaN,0,0,0,0,0
102900011029299,2022-07-18,0,0,NaN,0,0,0,0,0
102900011029305,2022-07-18,0.217,4.2966,19.8,0,1,0.217,0,0
102900011031100,2022-07-18,10,49,4.9,0,10,3,0,7
102900011031582,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031735,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031742,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031759,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032022,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032145,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032206,2022-07-18,2,3.4,1.7,1,2,0,0,2
102900011032213,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032220,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032237,2022-07-18,1,2.3,2.3,1,1,0,0,1
102900011032244,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032251,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032343,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032350,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032367,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032848,2022-07-18,2,7.8,3.9,0,2,0,1,1
102900011034262,2022-07-18,1,3.5,3.5,0,1,0,0,1
102900011034439,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035078,2022-07-18,0,0,NaN,0,0,0,0,0
102900011036242,2022-07-18,0,0,NaN,0,0,0,0,0
102900051004294,2022-07-18,2.353,23.53,10,0,11,0.2,1.041,1.112
102900005115250,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116530,2022-07-18,8.238,163.1124,19.8,0,35,3.758,1.652,2.828
102900005116547,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116837,2022-07-18,0,0,NaN,0,0,0,0,0
102900005116912,2022-07-18,0,0,NaN,0,0,0,0,0
102900005117353,2022-07-18,0,0,NaN,0,0,0,0,0
102900005119098,2022-07-18,0,0,NaN,0,0,0,0,0
102900005119104,2022-07-18,0,0,NaN,0,0,0,0,0
102900005119944,2022-07-18,0,0,NaN,0,0,0,0,0
102900005125815,2022-07-18,0,0,NaN,0,0,0,0,0
102900011001806,2022-07-18,0,0,NaN,0,0,0,0,0
102900011001813,2022-07-18,0,0,NaN,0,0,0,0,0
102900011007044,2022-07-18,0,0,NaN,0,0,0,0,0
102900011008577,2022-07-18,0,0,NaN,0,0,0,0,0
102900011009246,2022-07-18,0,0,NaN,0,0,0,0,0
102900011010563,2022-07-18,0,0,NaN,0,0,0,0,0
102900011011058,2022-07-18,0,0,NaN,0,0,0,0,0
102900011011546,2022-07-18,0,0,NaN,0,0,0,0,0
102900011011669,2022-07-18,0,0,NaN,0,0,0,0,0
102900011011782,2022-07-18,0,0,NaN,0,0,0,0,0
102900011012482,2022-07-18,0,0,NaN,0,0,0,0,0
102900011012871,2022-07-18,0,0,NaN,0,0,0,0,0
102900011012994,2022-07-18,0,0,NaN,0,0,0,0,0
102900011013274,2022-07-18,2,7.8,3.9,1,2,1,1,0
102900011018095,2022-07-18,0,0,NaN,0,0,0,0,0
102900011021675,2022-07-18,0,0,NaN,0,0,0,0,0
102900011021699,2022-07-18,0,0,NaN,0,0,0,0,0
102900011023075,2022-07-18,0,0,NaN,0,0,0,0,0
102900011026793,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030561,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030608,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030615,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030622,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030639,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030912,2022-07-18,0,0,NaN,0,0,0,0,0
102900011030929,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031599,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031841,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031858,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031926,2022-07-18,0,0,NaN,0,0,0,0,0
102900011031995,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032619,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032626,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032633,2022-07-18,0,0,NaN,0,0,0,0,0
102900011032640,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033937,2022-07-18,0.955,7.64,8,0,2,0,0.955,0
102900011033944,2022-07-18,0,0,NaN,0,0,0,0,0
102900011033968,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034330,2022-07-18,12,56.8,4.73333333333333,1,12,10,1,1
102900011034538,2022-07-18,0,0,NaN,0,0,0,0,0
102900011034705,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035740,2022-07-18,0,0,NaN,0,0,0,0,0
102900011035788,2022-07-18,0,0,NaN,0,0,0,0,0
102900011036068,2022-07-18,0,0,NaN,0,0,0,0,0
102900011036266,2022-07-18,0,0,NaN,0,0,0,0,0
102900051009336,2022-07-18,0,0,NaN,0,0,0,0,0
106930274220092,2022-07-18,0,0,NaN,0,0,0,0,0
106930274620090,2022-07-18,0,0,NaN,0,0,0,0,0
106931885000035,2022-07-18,0,0,NaN,0,0,0,0,0
106931885000356,2022-07-18,0,0,NaN,0,0,0,0,0
106949711300068,2022-07-18,0,0,NaN,0,0,0,0,0
106949711300167,2022-07-18,0,0,NaN,0,0,0,0,0
106949711300259,2022-07-18,22,54,2.45454545454545,1,22,5,4,13
106956146480197,2022-07-18,0,0,NaN,0,0,0,0,0
106956146480203,2022-07-18,0,0,NaN,0,0,0,0,0
106957634300010,2022-07-18,0,0,NaN,0,0,0,0,0
106957634300058,2022-07-18,0,0,NaN,0,0,0,0,0
106958851400125,2022-07-18,0,0,NaN,0,0,0,0,0
106971533450003,2022-07-18,0,0,NaN,0,0,0,0,0
106971533455008,2022-07-18,0,0,NaN,0,0,0,0,0
106973223300667,2022-07-18,0,0,NaN,0,0,0,0,0
106973990980123,2022-07-18,7,15.5,2.21428571428571,1,7,1,2,4
102900005115168,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115199,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115625,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115748,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115762,2022-07-19,6.042,19.3344,3.2,0,12,2.626,0.822,2.594
102900005115779,2022-07-19,18.433,121.6578,6.6,0,47,9.269,2.043,7.121
102900005115786,2022-07-19,13.075,41.84,3.2,0,28,4.622,4.843,3.61
102900005115793,2022-07-19,3.462,48.468,14,0,10,1.334,0.373,1.755
102900005115816,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115823,2022-07-19,4.326,30.282,7,0,12,1.884,1.379,1.063
102900005115854,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115861,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115878,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115885,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115908,2022-07-19,3.073,30.73,10,0,7,0.823,1.768,0.482
102900005115946,2022-07-19,4.196,25.176,6,0,7,1.964,1.057,1.175
102900005115960,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115977,2022-07-19,0,0,NaN,0,0,0,0,0
102900005115984,2022-07-19,11.788,84.8736,7.2,0,31,5.11,2.848,3.83
102900005116639,2022-07-19,0,0,NaN,0,0,0,0,0
102900005116776,2022-07-19,0,0,NaN,0,0,0,0,0
102900005116790,2022-07-19,0,0,NaN,0,0,0,0,0
102900005116806,2022-07-19,0,0,NaN,0,0,0,0,0
102900005118572,2022-07-19,0,0,NaN,0,0,0,0,0
102900005118817,2022-07-19,3.27,39.24,12,0,11,1.413,0.46,1.397
102900005118831,2022-07-19,0,0,NaN,0,0,0,0,0
102900005119975,2022-07-19,11.719,46.876,4,0,30,4.141,1.693,5.885
102900005122654,2022-07-19,0,0,NaN,0,0,0,0,0
102900005128748,2022-07-19,0,0,NaN,0,0,0,0,0
102900011000175,2022-07-19,0,0,NaN,0,0,0,0,0
102900011000571,2022-07-19,0,0,NaN,0,0,0,0,0
102900011002414,2022-07-19,0,0,NaN,0,0,0,0,0
102900011006689,2022-07-19,0,0,NaN,0,0,0,0,0
102900011006948,2022-07-19,0,0,NaN,0,0,0,0,0
102900011006955,2022-07-19,0,0,NaN,0,0,0,0,0
102900011007464,2022-07-19,0,0,NaN,0,0,0,0,0
102900011007471,2022-07-19,0,0,NaN,0,0,0,0,0
102900011007495,2022-07-19,0,0,NaN,0,0,0,0,0
102900011008133,2022-07-19,0,0,NaN,0,0,0,0,0
102900011008164,2022-07-19,5.852,42.1344,7.2,0,13,1.885,1.494,2.473
102900011008485,2022-07-19,0,0,NaN,0,0,0,0,0
102900011008492,2022-07-19,0,0,NaN,0,0,0,0,0
102900011008515,2022-07-19,0,0,NaN,0,0,0,0,0
102900011008522,2022-07-19,0,0,NaN,0,0,0,0,0
102900011008676,2022-07-19,0,0,NaN,0,0,0,0,0
102900011015384,2022-07-19,0,0,NaN,0,0,0,0,0
102900011015391,2022-07-19,0,0,NaN,0,0,0,0,0
102900011021644,2022-07-19,0,0,NaN,0,0,0,0,0
102900011022849,2022-07-19,0,0,NaN,0,0,0,0,0
102900011022924,2022-07-19,0,0,NaN,0,0,0,0,0
102900011023464,2022-07-19,3.868,30.944,8,0,13,2.311,1.168,0.389
102900011026502,2022-07-19,0,0,NaN,0,0,0,0,0
102900011026618,2022-07-19,0,0,NaN,0,0,0,0,0
102900011027462,2022-07-19,0,0,NaN,0,0,0,0,0
