日期,单品编码,批发价格(元/千克)
44787,102900011031100,1.19
44787,102900011031582,1.57
44787,102900011031995,2.11
44787,102900011032022,0.71
44787,102900011032206,1.1100000000000001
44787,102900011032213,3.32
44787,102900011032237,1
44787,102900011032244,3.18
44787,102900011032251,1.79
44787,102900011032343,10.17
44787,102900011032367,9.17
44787,102900011032732,16
44787,102900011032787,1.01
44787,102900011032848,1.1100000000000001
44787,102900011033234,1.36
44787,102900011033906,1.84
44787,102900011033920,4.03
44787,102900011033937,7.71
44787,102900011033944,6.4
44787,102900011033975,4.25
44787,102900011033982,2.04
44787,102900011034026,3.29
44787,102900011034200,1.43
44787,102900011034217,6.66
44787,102900011034224,1.29
44787,102900011034231,1.9
44787,102900011034330,2.34
44787,102900011034439,2.4700000000000002
44787,102900011035078,8.69
44787,102900051000463,2.71
44787,102900051000944,16
44787,102900051009336,14.23
44787,102900051010455,3.19
44787,106949711300259,2.2599999999999998
44788,102900005115946,2.67
44788,102900005116530,14.4
44788,102900005116714,4.5199999999999996
44788,102900005116837,0.1
44788,102900005116899,5.1100000000000003
44788,102900005116943,13.04
44788,102900005118831,3.49
44788,102900005119104,2.1
44788,102900005119944,8.3800000000000008
44788,102900005125808,8.3000000000000007
44788,102900005125815,6.48
44788,102900011001561,1.33
44788,102900011001691,5.16
44788,102900011007044,3.09
44788,102900011008522,4.88
44788,102900011013274,3.87
44788,102900011016701,2.97
44788,102900011022764,4.17
44788,102900011030059,2.37
44788,102900011030097,2.6
44788,102900011030110,2.57
44788,102900011030134,2.4
44788,102900011030141,1.52
44788,102900011030912,3.12
44788,102900011030929,1.53
44788,102900011031100,1.19
44788,102900011031582,1.83
44788,102900011031995,2.17
44788,102900011032022,0.65
44788,102900011032206,1.78
44788,102900011032213,3.32
44788,102900011032237,1.17
44788,102900011032244,4.53
44788,102900011032251,1.93
44788,102900011032343,10.17
44788,102900011032367,9.16
44788,102900011032732,16.170000000000002
44788,102900011032787,0.88
44788,102900011032848,1.1100000000000001
44788,102900011033234,1.06
44788,102900011033906,1.82
44788,102900011033920,3.38
44788,102900011033937,7.89
44788,102900011033944,8.75
44788,102900011033975,3.97
44788,102900011033982,2.16
44788,102900011034026,3.58
44788,102900011034200,1.41
44788,102900011034217,6.55
44788,102900011034224,1.23
44788,102900011034231,1.8
44788,102900011034262,0.1
44788,102900011034330,2.31
44788,102900011034439,2.4700000000000002
44788,102900011035078,8.69
44788,102900051000463,1.03
44788,102900051000944,16
44788,102900051009336,14.28
44788,102900051010455,3.68
44788,106949711300259,2.2400000000000002
44789,102900005115762,2.29
44789,102900005115786,2.29
44789,102900005115946,2.71
44789,102900005116530,14.4
44789,102900005116714,4.5199999999999996
44789,102900005116837,0.1
44789,102900005116899,5.1100000000000003
44789,102900005118824,0.1
44789,102900005118831,3.71
44789,102900005119104,1.86
44789,102900011001561,1.33
44789,102900011001691,5.21
44789,102900011007044,3.07
44789,102900011008522,4.9400000000000004
44789,102900011009246,7.33
44789,102900011013274,3.87
44789,102900011016701,2.97
44789,102900011022764,4.34
44789,102900011030059,2.44
44789,102900011030097,2.6
44789,102900011030110,2.57
44789,102900011030134,3.06
44789,102900011030141,2.16
44789,102900011030912,3.22
44789,102900011030929,1.51
44789,102900011031100,1.18
44789,102900011031582,1.83
44789,102900011031995,2.1
44789,102900011032022,0.77
44789,102900011032206,1.85
44789,102900011032237,1.2
44789,102900011032244,4.53
44789,102900011032251,1.94
44789,102900011032343,10.17
44789,102900011032367,9.15
44789,102900011032619,13.66
44789,102900011032732,16.170000000000002
44789,102900011032787,0.98
44789,102900011032848,1.1100000000000001
44789,102900011033234,1.21
44789,102900011033906,1.84
44789,102900011033920,3.46
44789,102900011033937,7.78
44789,102900011033944,8
44789,102900011033975,3.3
44789,102900011033982,2.17
44789,102900011034026,3.66
44789,102900011034200,1.36
44789,102900011034217,6.55
44789,102900011034224,1.56
44789,102900011034231,2.2599999999999998
44789,102900011034262,0.1
44789,102900011034330,2.31
44789,102900011034439,2.4700000000000002
44789,102900011034569,8.5
44789,102900011035078,10.29
44789,102900051000463,2.8
44789,102900051000944,16
44789,102900051009336,14.39
44789,102900051010455,3.71
44789,106949711300259,2.2200000000000002
44790,102900005115946,2.7
44790,102900005116257,2.83
44790,102900005116530,14.4
44790,102900005116714,4.5199999999999996
44790,102900005116899,5.17
44790,102900005118824,0.1
44790,102900005118831,3.59
44790,102900005119104,1.86
44790,102900005125808,8.2899999999999991
44790,102900011001561,1.33
44790,102900011001691,5.2
44790,102900011007044,3.12
44790,102900011008522,4.9400000000000004
44790,102900011009246,7.33
44790,102900011013274,3.87
44790,102900011016701,3.58
44790,102900011022764,4.37
44790,102900011030059,2.56
44790,102900011030097,1.76
44790,102900011030110,2.82
44790,102900011030134,2.09
44790,102900011030141,1.57
44790,102900011030912,4.16
44790,102900011030929,1.5
44790,102900011031100,1.17
44790,102900011031582,1.36
44790,102900011031995,2.0699999999999998
44790,102900011032022,0.82
44790,102900011032206,1.6
44790,102900011032213,3.32
44790,102900011032237,1.31
44790,102900011032244,4.53
44790,102900011032251,1.88
44790,102900011032343,10.17
44790,102900011032367,9.16
44790,102900011032619,13.66
44790,102900011032732,15.67
44790,102900011032787,0.91
44790,102900011032848,1.1100000000000001
44790,102900011033234,1.1200000000000001
44790,102900011033906,1.95
44790,102900011033920,3.84
44790,102900011033937,7.88
44790,102900011033944,7.2
44790,102900011033975,3.83
44790,102900011033982,2.5299999999999998
44790,102900011034026,3.57
44790,102900011034200,1.34
44790,102900011034224,1.33
44790,102900011034231,1.93
44790,102900011034262,0.1
44790,102900011034330,2.35
44790,102900011034439,2.4700000000000002
44790,102900011034569,8.5
44790,102900011035078,10.29
44790,102900051000463,3.34
44790,102900051000944,16
44790,102900051009336,14.3
44790,102900051010455,3.32
44790,106949711300259,2.19
44791,102900005115946,2.68
44791,102900005116257,2.84
44791,102900005116530,14.4
44791,102900005116714,4.4800000000000004
44791,102900005116837,15.21
44791,102900005116899,5.25
44791,102900005118817,9.6199999999999992
44791,102900005118831,3.52
44791,102900005119104,1.88
44791,102900005125808,8.2899999999999991
44791,102900011001219,9.15
44791,102900011001561,1.33
44791,102900011001691,5.12
44791,102900011007044,3.12
44791,102900011008522,4.58
44791,102900011009246,7.34
44791,102900011013274,3.88
44791,102900011016701,3.46
44791,102900011022764,4.2
44791,102900011030059,2.5099999999999998
44791,102900011030097,1.79
44791,102900011030110,2.82
44791,102900011030134,2.64
44791,102900011030141,1.34
44791,102900011030158,1
44791,102900011030912,2.61
44791,102900011030929,1.46
44791,102900011031100,1.1599999999999999
44791,102900011031582,1.2
44791,102900011031995,2.0699999999999998
44791,102900011032022,0.88
44791,102900011032206,1.44
44791,102900011032213,3.32
44791,102900011032237,1.35
44791,102900011032244,2.37
44791,102900011032251,2
44791,102900011032343,10.17
44791,102900011032367,9.2100000000000009
44791,102900011032619,13.66
44791,102900011032732,15.44
44791,102900011032787,0.95
44791,102900011032848,1.1100000000000001
44791,102900011033234,1.02
44791,102900011033906,1.75
44791,102900011033920,3.84
44791,102900011033937,7.99
44791,102900011033944,7.2
44791,102900011033975,3.83
44791,102900011033982,2.66
44791,102900011034026,3.61
44791,102900011034200,1.85
44791,102900011034217,6.36
44791,102900011034224,1.33
44791,102900011034231,1.88
44791,102900011034262,0.1
44791,102900011034330,2.37
44791,102900011034439,2.4700000000000002
44791,102900011034569,8.5
44791,102900011035078,10.11
44791,102900051000463,3.3
44791,102900051000944,16
44791,102900051009336,14.23
44791,102900051010455,3.35
44791,106949711300259,2.3199999999999998
44792,102900005115779,5.76
44792,102900005115946,2.66
44792,102900005116219,11.09
44792,102900005116257,2.83
44792,102900005116530,14.4
44792,102900005116714,4.67
44792,102900005116790,5.66
44792,102900005116837,15
44792,102900005116899,5.26
44792,102900005116943,13.08
44792,102900005118824,0.1
44792,102900005118831,3.46
44792,102900005119104,2.2599999999999998
44792,102900005119968,6.78
44792,102900005125808,8.3000000000000007
44792,102900011001219,9.18
44792,102900011001561,1.33
44792,102900011001691,5.0999999999999996
44792,102900011007044,3.37
44792,102900011008522,4.08
44792,102900011009970,4.4400000000000004
44792,102900011016701,3.36
44792,102900011022764,4.79
44792,102900011030059,2.4900000000000002
44792,102900011030097,1.99
44792,102900011030110,2.77
44792,102900011030134,2.23
44792,102900011030141,1.34
44792,102900011030608,0.1
44792,102900011030912,2.76
44792,102900011030929,1.62
44792,102900011031100,1.1599999999999999
44792,102900011031582,1.17
44792,102900011031995,2.13
44792,102900011032022,1.02
44792,102900011032206,1.23
44792,102900011032213,3.32
44792,102900011032237,1
44792,102900011032244,2.42
44792,102900011032251,2.4
44792,102900011032343,10.119999999999999
44792,102900011032367,7.85
44792,102900011032619,13.68
44792,102900011032732,15.37
44792,102900011032787,1.0900000000000001
44792,102900011032848,1.1100000000000001
44792,102900011033234,1.1000000000000001
44792,102900011033906,1.5
44792,102900011033920,3.7
44792,102900011033937,8.01
44792,102900011033944,7.2
44792,102900011033975,3.29
44792,102900011033982,2.95
44792,102900011034026,3.87
44792,102900011034200,1.38
44792,102900011034217,6.2
44792,102900011034224,1.2
44792,102900011034231,2.0099999999999998
44792,102900011034262,0.1
44792,102900011034330,2.36
44792,102900011034439,2.4700000000000002
44792,102900011034569,8.5
44792,102900011035078,10.050000000000001
44792,102900051000463,3.3
44792,102900051000944,16
44792,102900051010455,3.5
44792,106949711300259,2.31
44793,102900005115946,2.65
44793,102900005116219,8.98
44793,102900005116714,4.91
44793,102900005116837,15.61
44793,102900005116899,5.08
44793,102900005116943,13.1
44793,102900005118831,3.55
44793,102900005119104,2.33
44793,102900005125808,8.2899999999999991
44793,102900011001561,1.33
44793,102900011001691,5.14
44793,102900011006955,14.48
44793,102900011007044,3.19
44793,102900011008522,4.33
44793,102900011009970,4.4400000000000004
44793,102900011013274,3.88
44793,102900011016701,3.82
44793,102900011022764,4.8899999999999997
44793,102900011030059,2.97
44793,102900011030097,1.87
44793,102900011030110,2.8
44793,102900011030141,1.31
44793,102900011030912,2.62
44793,102900011030929,1.5
44793,102900011031100,1.27
44793,102900011031582,1.21
44793,102900011031995,2.11
44793,102900011032022,1.01
44793,102900011032206,1.01
44793,102900011032213,3.32
44793,102900011032251,1.9
44793,102900011032367,5.4
44793,102900011032619,13.64
44793,102900011032732,15.36
44793,102900011032787,1.08
44793,102900011032848,1.1100000000000001
44793,102900011033234,1.1599999999999999
44793,102900011033906,1.84
44793,102900011033920,3.83
44793,102900011033937,8.14
44793,102900011033944,6.64
44793,102900011033975,4
44793,102900011033982,2.09
44793,102900011034026,3.78
44793,102900011034200,1.37
44793,102900011034217,6.14
44793,102900011034224,1.18
44793,102900011034231,1.97
44793,102900011034330,2.38
44793,102900011034439,2.4700000000000002
44793,102900011035078,11.55
44793,102900051000463,3.48
44793,102900051000944,16
44793,102900051009336,14.04
44793,102900051010455,3.59
44793,106949711300259,2.33
44794,102900005115946,2.66
44794,102900005116714,4.9400000000000004
44794,102900005116790,2
44794,102900005116837,15.14
44794,102900005116899,5.04
44794,102900005118831,3.62
44794,102900005119104,2.0699999999999998
44794,102900011001561,1.33
44794,102900011001691,5.14
44794,102900011007044,3.38
44794,102900011008522,4.55
44794,102900011009970,4.4400000000000004
44794,102900011013274,3.88
44794,102900011016701,3.9
44794,102900011022764,4.9000000000000004
44794,102900011023464,0.1
44794,102900011030059,2.98
44794,102900011030097,1.99
44794,102900011030110,2.66
44794,102900011030134,3.64
44794,102900011030141,1.43
44794,102900011030912,2.66
44794,102900011030929,1.61
44794,102900011031100,1.1000000000000001
44794,102900011031582,1.49
44794,102900011031995,2.39
44794,102900011032022,1.07
44794,102900011032206,1.1499999999999999
44794,102900011032213,3.33
44794,102900011032237,0.16
44794,102900011032251,1.94
44794,102900011032343,9.32
44794,102900011032367,0.1
44794,102900011032619,13.9
44794,102900011032732,15.19
44794,102900011032787,1.05
44794,102900011032848,1.1100000000000001
44794,102900011033234,1.2
44794,102900011033906,1.8
44794,102900011033920,3.62
44794,102900011033937,8.1300000000000008
44794,102900011033944,6.5
44794,102900011033982,3.18
44794,102900011034026,3.77
44794,102900011034200,1.37
44794,102900011034217,5.61
44794,102900011034231,1.96
44794,102900011034330,2.42
44794,102900011034439,2.4700000000000002
44794,102900011035078,12.3
44794,102900051000463,3.55
44794,102900051000944,16
44794,102900051009336,14.31
44794,102900051010455,3.58
44794,106949711300259,2.35
44795,102900005115946,2.68
44795,102900005116219,9
44795,102900005116714,4.97
44795,102900005116837,13.82
44795,102900005116899,5.05
44795,102900005116943,13.07
44795,102900005117209,9.1
44795,102900005118831,3.64
44795,102900005119104,1.89
44795,102900005125808,8.8699999999999992
44795,102900011001561,1.33
44795,102900011001691,5.09
44795,102900011007044,3.24
44795,102900011008522,4.5599999999999996
44795,102900011013274,3.88
44795,102900011016701,3.9
44795,102900011022764,4.91
44795,102900011030059,3.05
44795,102900011030097,2.0499999999999998
44795,102900011030110,2.95
44795,102900011030134,3.77
44795,102900011030141,1.57
44795,102900011030912,2.67
44795,102900011030929,1.53
44795,102900011031100,1.03
44795,102900011031582,1.34
44795,102900011031995,2.39
44795,102900011032022,1.17
44795,102900011032206,1.1200000000000001
44795,102900011032213,3.32
44795,102900011032237,1.57
44795,102900011032251,2.33
44795,102900011032367,9.42
44795,102900011032619,14.4
44795,102900011032732,15.3
44795,102900011032787,1.02
44795,102900011032848,1.1100000000000001
44795,102900011033234,1.25
44795,102900011033906,1.55
44795,102900011033920,1.19
44795,102900011033937,8.2799999999999994
44795,102900011033944,6.56
44795,102900011033975,4
44795,102900011033982,3.25
44795,102900011034026,3.76
44795,102900011034200,1.67
44795,102900011034217,4.68
44795,102900011034224,1.42
44795,102900011034231,2.2400000000000002
44795,102900011034262,0.1
44795,102900011034330,2.42
44795,102900011034439,2.4700000000000002
44795,102900011035078,10.76
44795,102900051000463,3.55
44795,102900051000944,16
44795,102900051009336,14.22
44795,102900051010455,3.58
44795,106949711300259,2.37
44796,102900005115946,2.65
44796,102900005116714,4.97
44796,102900005116837,13.64
44796,102900005116899,5.0599999999999996
44796,102900005118831,3.64
44796,102900005119104,1.9
44796,102900005119968,6.61
44796,102900011001561,1.28
44796,102900011001691,5
44796,102900011006955,14.46
44796,102900011008164,5.5
44796,102900011008522,4.5599999999999996
44796,102900011009970,4.4400000000000004
44796,102900011016701,3.9
44796,102900011022764,4.91
44796,102900011030059,3.11
44796,102900011030097,1.98
44796,102900011030110,2.98
44796,102900011030134,3.75
44796,102900011030141,1.67
44796,102900011030912,2.68
44796,102900011030929,1.57
44796,102900011031100,1.1200000000000001
44796,102900011031995,2.13
44796,102900011032022,1.26
44796,102900011032206,1.1100000000000001
44796,102900011032213,1.86
44796,102900011032237,1.57
44796,102900011032244,3.68
44796,102900011032251,2.36
44796,102900011032343,9.32
44796,102900011032367,9.94
44796,102900011032619,14.4
44796,102900011032732,15.44
44796,102900011032787,1.02
44796,102900011032848,1.1100000000000001
44796,102900011033234,1.26
44796,102900011033906,1.33
44796,102900011033920,4.3499999999999996
44796,102900011033937,8.58
44796,102900011033944,6.39
44796,102900011033975,3.99
44796,102900011033982,3.25
44796,102900011034026,3.76
44796,102900011034200,1.67
44796,102900011034217,4.6900000000000004
44796,102900011034224,1.44
44796,102900011034231,2.4900000000000002
44796,102900011034330,2.4
44796,102900011034439,2.4700000000000002
44796,102900011035078,10.02
44796,102900051000463,3.55
44796,102900051000944,16
44796,102900051004294,7
44796,102900051009336,14.24
44796,102900051010455,3.58
44796,106949711300259,2.37
44797,102900005115946,2.67
44797,102900005116226,0.1
44797,102900005116530,7.25
44797,102900005116714,5.59
44797,102900005116837,14.6
44797,102900005116899,5.2
44797,102900005118831,3.68
44797,102900005119968,6.58
44797,102900005125808,8.9700000000000006
44797,102900011001561,1.33
44797,102900011001691,5.13
44797,102900011007044,3
44797,102900011008522,4.5599999999999996
44797,102900011009970,4.3499999999999996
44797,102900011016701,3.94
44797,102900011021842,0.01
44797,102900011022764,5.0999999999999996
44797,102900011030059,3.11
44797,102900011030097,1.93
44797,102900011030110,2.94
44797,102900011030134,3.38
44797,102900011030141,1.89
44797,102900011030158,0.1
44797,102900011030912,2.67
44797,102900011030929,1.56
44797,102900011031100,1.18
44797,102900011031995,2.0099999999999998
44797,102900011032022,0.98
44797,102900011032206,1.1100000000000001
44797,102900011032213,0.93
44797,102900011032237,1.57
44797,102900011032244,3.68
44797,102900011032251,2.36
44797,102900011032343,9.32
44797,102900011032367,10.36
44797,102900011032619,13.81
44797,102900011032732,14.4
44797,102900011032787,1.1000000000000001
44797,102900011032848,1.1000000000000001
44797,102900011033234,1.3
44797,102900011033906,2.5
44797,102900011033920,4.3499999999999996
44797,102900011033937,8.17
44797,102900011033944,6.49
44797,102900011033975,3.99
44797,102900011033982,4.04
44797,102900011034026,3.76
44797,102900011034200,1.43
44797,102900011034217,5.19
44797,102900011034224,1.44
44797,102900011034231,3.08
44797,102900011034330,2.4
44797,102900011034439,2.4700000000000002
44797,102900011035078,9.34
44797,102900051000463,3.86
44797,102900051000944,0.1
44797,102900051009336,15.42
44797,102900051010455,3.58
44797,106949711300259,2.37
44798,102900005115762,0.1
44798,102900005115779,6.18
44798,102900005115823,0.01
44798,102900005115908,0.1
44798,102900005115946,2.68
44798,102900005115984,3.88
44798,102900005116219,9.02
44798,102900005116714,5.67
44798,102900005116837,13.56
44798,102900005116899,5
44798,102900005117209,0.09
44798,102900005118817,8.8000000000000007
44798,102900005118824,0.1
44798,102900005118831,3.69
44798,102900005119968,6.59
44798,102900005119975,0.09
44798,102900011001561,1.33
44798,102900011001691,5.15
44798,102900011007044,3.11
44798,102900011008164,0.1
44798,102900011008522,4.58
44798,102900011016701,4
44798,102900011021842,0.01
44798,102900011022764,5.3
44798,102900011023464,0.09
44798,102900011030059,3.11
44798,102900011030097,1.93
44798,102900011030110,2.76
44798,102900011030134,3.37
44798,102900011030141,2.02
44798,102900011030912,2.68
44798,102900011030929,1.54
44798,102900011031100,1.06
44798,102900011031582,1.38
44798,102900011031995,2.04
44798,102900011032022,0.99
44798,102900011032206,1.1100000000000001
44798,102900011032213,2.4500000000000002
44798,102900011032244,3.68
44798,102900011032251,2.36
44798,102900011032343,9.33
44798,102900011032367,11.96
44798,102900011032619,13.81
44798,102900011032732,14.24
44798,102900011032787,1.1399999999999999
44798,102900011032848,1.1000000000000001
44798,102900011033234,1.29
44798,102900011033906,2.5499999999999998
44798,102900011033920,4.3499999999999996
44798,102900011033937,8.32
44798,102900011033944,6.66
44798,102900011033975,3.95
44798,102900011033982,4.04
44798,102900011034026,3.91
44798,102900011034200,1.43
44798,102900011034217,5.43
44798,102900011034224,1.44
44798,102900011034231,3.08
44798,102900011034330,2.54
44798,102900011034439,2.4700000000000002
44798,102900011035078,7.78
44798,102900051000463,3.86
44798,102900051010455,3.87
44798,106949711300259,2.44
44799,102900005115779,6.61
44799,102900005115786,0.1
44799,102900005115908,0.11
44799,102900005115946,2.66
44799,102900005115984,3.88
44799,102900005116219,9.02
44799,102900005116530,0.1
44799,102900005116714,5.69
44799,102900005116899,4.9400000000000004
44799,102900005118831,3.63
44799,102900005119104,2.02
44799,102900005119968,6.6
44799,102900005119975,0.1
44799,102900011000328,7.41
44799,102900011001561,1.33
44799,102900011001691,5.04
44799,102900011001806,4.07
44799,102900011007044,2.14
44799,102900011008164,0.1
44799,102900011008522,4.5599999999999996
44799,102900011009970,4.3499999999999996
44799,102900011013274,3.87
44799,102900011016701,4.03
44799,102900011021842,0.01
44799,102900011022764,6.16
44799,102900011023464,0.11
44799,102900011030059,3.1
44799,102900011030097,1.93
44799,102900011030110,2.94
44799,102900011030134,3.37
44799,102900011030141,2.04
44799,102900011030912,2.81
44799,102900011030929,1.52
44799,102900011031100,1.1399999999999999
44799,102900011031582,1.6
44799,102900011031995,2.08
44799,102900011032022,1.1599999999999999
44799,102900011032206,1.08
44799,102900011032213,2.4500000000000002
44799,102900011032237,1.57
44799,102900011032244,3.38
44799,102900011032251,2.65
44799,102900011032343,9.32
44799,102900011032367,12.19
44799,102900011032619,14.24
44799,102900011032732,14.18
44799,102900011032787,1.1499999999999999
44799,102900011032848,1.1000000000000001
44799,102900011033234,1.36
44799,102900011033906,2.34
44799,102900011033920,4.3499999999999996
44799,102900011033937,8.4
44799,102900011033944,6.79
44799,102900011033975,3.95
44799,102900011033982,4.04
44799,102900011034026,4.45
44799,102900011034200,1.42
44799,102900011034224,1.37
44799,102900011034231,3.04
44799,102900011034330,3.08
44799,102900011034439,2.4700000000000002
44799,102900011035078,7.78
44799,102900051000463,3.86
44799,102900051009336,15.32
44799,102900051010455,3.96
44799,106949711300259,2.39
44800,102900005115779,2.4900000000000002
44800,102900005115823,0.02
44800,102900005115908,5
44800,102900005115946,2.64
44800,102900005115984,0.89
44800,102900005116219,9
44800,102900005116530,11.75
44800,102900005116547,8.34
44800,102900005116714,5.95
44800,102900005116837,10.06
44800,102900005116899,4.92
44800,102900005116943,13.37
44800,102900005118831,3.65
44800,102900005119104,2.0299999999999998
44800,102900005119968,0.89
44800,102900005125808,8.94
44800,102900011000328,7.4
44800,102900011001561,0.96
44800,102900011001691,5.2
44800,102900011001806,4.07
44800,102900011006955,14.19
44800,102900011007044,0.01
44800,102900011008522,4.5599999999999996
44800,102900011009970,3.91
44800,102900011013274,3.96
44800,102900011016701,3.02
44800,102900011021842,0.01
44800,102900011022764,6.75
44800,102900011030059,3.12
44800,102900011030097,1.77
44800,102900011030110,3.64
44800,102900011030134,3.37
44800,102900011030141,1.51
44800,102900011030158,0.1
44800,102900011030912,2.76
44800,102900011030929,1.52
44800,102900011031100,1.1599999999999999
44800,102900011031582,1.25
44800,102900011031858,0.1
44800,102900011031995,2.15
44800,102900011032022,1.37
44800,102900011032213,2.4500000000000002
44800,102900011032237,1.83
44800,102900011032244,3.07
44800,102900011032251,2.75
44800,102900011032343,9.43
44800,102900011032367,11.95
44800,102900011032619,14.44
44800,102900011032732,14.12
44800,102900011032787,0.74
44800,102900011032848,1.1000000000000001
44800,102900011033234,1.1000000000000001
44800,102900011033906,2.2000000000000002
44800,102900011033920,4.03
44800,102900011033937,8.32
44800,102900011033944,6.97
44800,102900011033975,3.95
44800,102900011033982,3.69
44800,102900011034026,4.45
44800,102900011034200,1.34
44800,102900011034217,5.44
44800,102900011034224,1.43
44800,102900011034231,3.11
44800,102900011034330,3.02
44800,102900011034439,2.42
44800,102900011035078,6.65
44800,102900051000463,3.86
44800,102900051004294,0.01
44800,102900051009336,15.28
44800,102900051010455,3.96
44800,106949711300259,2.39
44801,102900005115762,0.11
44801,102900005115786,0.11
44801,102900005115908,5.0199999999999996
44801,102900005115946,2.65
44801,102900005115984,3.21
44801,102900005116219,9
44801,102900005116257,4.42
44801,102900005116530,14.4
44801,102900005116714,6.57
44801,102900005116837,15.26
44801,102900005116899,4.9400000000000004
44801,102900005116912,10.14
44801,102900005118831,3.83
44801,102900005119104,2.02
44801,102900005125808,8.69
44801,102900005125815,7.18
44801,102900011001561,0.15
44801,102900011001691,5.22
44801,102900011007044,0.01
44801,102900011008522,4.5599999999999996
44801,102900011009970,0.01
44801,102900011011058,65.98
44801,102900011013274,3.96
44801,102900011016701,4.2
44801,102900011021842,8.5
44801,102900011022764,7.03
44801,102900011030059,3.25
44801,102900011030110,3.09
44801,102900011030141,1.8
44801,102900011030158,0.1
44801,102900011030912,2.8
44801,102900011031100,1.08
44801,102900011031582,1.63
44801,102900011031995,2.14
44801,102900011032022,1.01
44801,102900011032206,1.06
44801,102900011032213,2.44
44801,102900011032237,1.6
44801,102900011032244,3.06
44801,102900011032251,2.5
44801,102900011032367,11.97
44801,102900011032619,14.45
44801,102900011032732,14.06
44801,102900011032848,1.1000000000000001
44801,102900011033906,2.33
44801,102900011033920,3.56
44801,102900011033937,8.36
44801,102900011033944,7.02
44801,102900011033975,4.04
44801,102900011033982,4.29
44801,102900011034026,4.45
44801,102900011034200,1.22
44801,102900011034217,4.82
44801,102900011034231,3.12
44801,102900011034330,3.12
44801,102900011034439,2.4
44801,102900011035078,2.98
44801,102900051000463,3.94
44801,102900051009336,15.85
44801,102900051010455,4.16
44801,106949711300259,2.5
44801,106971533455008,2.11
44802,102900005115946,2.66
44802,102900005116257,5.13
44802,102900005116714,7.3
44802,102900005116837,13.33
44802,102900005116899,4.97
44802,102900005118831,4.01
44802,102900005119104,2.2200000000000002
44802,102900005125808,8.66
44802,102900011001561,1.33
44802,102900011007044,3.46
44802,102900011008522,4.5599999999999996
44802,102900011013274,3.9
44802,102900011016701,4.3
44802,102900011021842,8.5
44802,102900011022764,7.71
44802,102900011030059,3.07
44802,102900011030097,1.9
44802,102900011030110,3.2
44802,102900011030134,2.77
44802,102900011030141,1.76
44802,102900011030905,1.46
44802,102900011030912,2.81
44802,102900011030929,1.51
44802,102900011031100,0.93
44802,102900011031582,1.57
44802,102900011031995,1.24
44802,102900011032022,0.43
44802,102900011032206,1.06
44802,102900011032213,2.4
44802,102900011032237,1.58
44802,102900011032244,3.06
44802,102900011032251,2.41
44802,102900011032367,12.04
44802,102900011032619,14.4
44802,102900011032787,1.1000000000000001
44802,102900011032848,1.1000000000000001
44802,102900011033234,0.9
44802,102900011033906,2.39
44802,102900011033920,3.72
44802,102900011033937,8.41
44802,102900011033944,7
44802,102900011033975,4.1500000000000004
44802,102900011033982,5.0599999999999996
44802,102900011034026,5.23
44802,102900011034200,1.54
44802,102900011034217,5.64
44802,102900011034224,1.85
44802,102900011034231,3.13
44802,102900011034262,0.1
44802,102900011034330,3.42
44802,102900011034439,2.4
44802,102900011035078,0.1
44802,102900051000463,3.95
44802,102900051009336,16.809999999999999
44802,102900051010455,4.3
44802,106949711300259,2.59
44803,102900005115946,2.66
44803,102900005116257,5.23
44803,102900005116530,14.4
44803,102900005116714,7.42
44803,102900005116899,4.9400000000000004
44803,102900005116943,13.37
44803,102900005118831,4.0199999999999996
44803,102900005119104,2.4
44803,102900005119968,6.3
44803,102900005125808,9.2799999999999994
44803,102900011000328,7.4
44803,102900011001561,1.33
44803,102900011007044,3.47
44803,102900011008522,4.5599999999999996
44803,102900011011058,65.989999999999995
44803,102900011013274,4.72
44803,102900011016701,4.3
44803,102900011021842,8.5
44803,102900011030059,3.13
44803,102900011030097,1.9
44803,102900011030110,3.31
44803,102900011030134,2.48
44803,102900011030141,1.64
44803,102900011030912,2.8
44803,102900011030929,1.52
44803,102900011031100,0.93
44803,102900011031582,1.57
44803,102900011031995,2.16
44803,102900011032022,1.1000000000000001
44803,102900011032206,1.24
44803,102900011032213,2.4
44803,102900011032237,1.51
44803,102900011032244,3.46
44803,102900011032251,2.81
44803,102900011032367,12.03
44803,102900011032619,14.4
44803,102900011032732,14.13
44803,102900011032787,1.26
44803,102900011032848,1.1000000000000001
44803,102900011033234,0.89
44803,102900011033906,2.27
44803,102900011033920,4.05
44803,102900011033937,9.0500000000000007
44803,102900011033944,7.09
44803,102900011033975,4.04
44803,102900011033982,5.0599999999999996
44803,102900011034026,6.02
44803,102900011034200,1.29
44803,102900011034224,2.1800000000000002
44803,102900011034231,3.2
44803,102900011034330,3.42
44803,102900011034439,2.4
44803,102900011035078,2.27
44803,102900051000463,4.1100000000000003
44803,102900051004294,6.46
44803,102900051009336,17.02
44803,102900051010455,4.28
44804,102900005115908,0.12
44804,102900005115946,2.65
44804,102900005116257,5.23
44804,102900005116714,7.83
44804,102900005116837,16.18
44804,102900005116899,4.95
44804,102900005116943,11.3
44804,102900005118831,4
44804,102900005119104,2.2599999999999998
44804,102900005119968,6.32
44804,102900005125808,9.9499999999999993
44804,102900011000328,7.4
44804,102900011001561,1.33
44804,102900011007044,3.28
44804,102900011008522,4.5599999999999996
44804,102900011013274,4.82
44804,102900011016701,4.5999999999999996
