prod_code,w_date,w_price
102900011000328,2022-07-10,9.95
102900011000861,2022-07-10,12.22
102900011001219,2022-07-10,11.24
102900011009772,2022-07-10,20
102900011016701,2022-07-10,8.09
102900011022030,2022-07-10,2.4
102900011023648,2022-07-10,0.33
102900011027479,2022-07-10,7.53
102900011028407,2022-07-10,14.05
102900011029176,2022-07-10,0.89
102900011029275,2022-07-10,12.99
102900011029299,2022-07-10,12.9015789473684
102900011029305,2022-07-10,15.62
102900011031100,2022-07-10,2.15
102900011031582,2022-07-10,2.16
102900011031735,2022-07-10,3.79
102900011031742,2022-07-10,2.06
102900011031759,2022-07-10,3.48
102900011032022,2022-07-10,1.54
102900011032145,2022-07-10,1.55
102900011032206,2022-07-10,1.58
102900011032213,2022-07-10,1.96
102900011032220,2022-07-10,3.57
102900011032237,2022-07-10,1.74
102900011032244,2022-07-10,1.88311688311688
102900011032251,2022-07-10,3.04
102900011032343,2022-07-10,15.7
102900011032350,2022-07-10,5.98351351351351
102900011032367,2022-07-10,9.82
102900011032848,2022-07-10,1.24545454545455
102900011034262,2022-07-10,1.55
102900011034439,2022-07-10,2.42
102900011035078,2022-07-10,8.69
102900011036242,2022-07-10,2.72
102900051004294,2022-07-10,6.94
102900005115250,2022-07-10,3.0356
102900005116530,2022-07-10,13.6
102900005116547,2022-07-10,5.32333333333333
102900005116837,2022-07-10,9.07
102900005116912,2022-07-10,6.8
102900005117353,2022-07-10,1
102900005119098,2022-07-10,10
102900005119104,2022-07-10,1.87
102900005119944,2022-07-10,6.62
102900005125815,2022-07-10,5.57
102900011001806,2022-07-10,3.1
102900011001813,2022-07-10,0.897938596491228
102900011007044,2022-07-10,2.81
102900011008577,2022-07-10,4.17
102900011009246,2022-07-10,7.48
102900011010563,2022-07-10,80
102900011011058,2022-07-10,65.98
102900011011546,2022-07-10,2.1
102900011011669,2022-07-10,4.86357827476038
102900011011782,2022-07-10,8.43
102900011012482,2022-07-10,5.62
102900011012871,2022-07-10,61.29
102900011012994,2022-07-10,2.95
102900011013274,2022-07-10,2.96
102900011018095,2022-07-10,3.73
102900011021675,2022-07-10,32.3441450777202
102900011021699,2022-07-10,15.19
102900011023075,2022-07-10,3
102900011026793,2022-07-10,3.12
102900011030561,2022-07-10,12.42
102900011030608,2022-07-10,6.32
102900011030615,2022-07-10,10.37
102900011030622,2022-07-10,14.56
102900011030639,2022-07-10,15.46
102900011030912,2022-07-10,2.11666666666667
102900011030929,2022-07-10,1.5
102900011031599,2022-07-10,1.5
102900011031841,2022-07-10,1.67307692307692
102900011031858,2022-07-10,0.1
102900011031926,2022-07-10,2.98555555555556
102900011031995,2022-07-10,1.69248322147651
102900011032619,2022-07-10,12.8820512820513
102900011032626,2022-07-10,7.35
102900011032633,2022-07-10,7.14
102900011032640,2022-07-10,8.88
102900011033937,2022-07-10,5.38464285714286
102900011033944,2022-07-10,3.41333333333333
102900011033968,2022-07-10,6.9234693877551
102900011034330,2022-07-10,3.06
102900011034538,2022-07-10,3.25
102900011034705,2022-07-10,6.7
102900011035740,2022-07-10,7.11
102900011035788,2022-07-10,2.72
102900011036068,2022-07-10,2.85
102900011036266,2022-07-10,3.39
102900051009336,2022-07-10,11.78
106930274220092,2022-07-10,2.1
106930274620090,2022-07-10,2.8
106931885000035,2022-07-10,4
106931885000356,2022-07-10,8.12
106949711300068,2022-07-10,1.99
106949711300167,2022-07-10,2.55958333333333
106949711300259,2022-07-10,1.51
106956146480197,2022-07-10,1
106956146480203,2022-07-10,2.1
106957634300010,2022-07-10,3.9
106957634300058,2022-07-10,0.843961352657005
106958851400125,2022-07-10,2.6
106971533450003,2022-07-10,2.07046843177189
106971533455008,2022-07-10,1.82
106973223300667,2022-07-10,2
106973990980123,2022-07-10,1.59
102900005115168,2022-07-11,0.561135371179039
102900005115199,2022-07-11,10.1228888888889
102900005115625,2022-07-11,2.6
102900005115748,2022-07-11,3.63714285714286
102900005115762,2022-07-11,2.02
102900005115779,2022-07-11,4
102900005115786,2022-07-11,1.87
102900005115793,2022-07-11,8.58
102900005115816,2022-07-11,4.47
102900005115823,2022-07-11,3.48
102900005115854,2022-07-11,2.08091954022989
102900005115861,2022-07-11,2
102900005115878,2022-07-11,5.76314917127072
102900005115885,2022-07-11,11.2324683544304
102900005115908,2022-07-11,3.01
102900005115946,2022-07-11,1.99
102900005115960,2022-07-11,0.5
102900005115977,2022-07-11,11.2727542372881
102900005115984,2022-07-11,4.08
102900005116639,2022-07-11,4.30616438356164
102900005116776,2022-07-11,3
102900005116790,2022-07-11,2.65
102900005116806,2022-07-11,2.26717092337917
102900005118572,2022-07-11,1.11590551181102
102900005118817,2022-07-11,8.22
102900005118831,2022-07-11,3.55
102900005119975,2022-07-11,2
102900005122654,2022-07-11,4.90370044052863
102900005128748,2022-07-11,36.6963371150729
102900011000175,2022-07-11,5.43
102900011000571,2022-07-11,2.1296875
102900011002414,2022-07-11,10.2666666666667
102900011006689,2022-07-11,3.61
102900011006948,2022-07-11,3.90457142857143
102900011006955,2022-07-11,8.53
102900011007464,2022-07-11,11.0217647058824
102900011007471,2022-07-11,9.40294320137694
102900011007495,2022-07-11,15.0375609756098
102900011008133,2022-07-11,19.6218272425249
102900011008164,2022-07-11,4.54
102900011008485,2022-07-11,7.46181494661922
102900011008492,2022-07-11,4.3
102900011008515,2022-07-11,6.8426821192053
102900011008522,2022-07-11,5.636
102900011008676,2022-07-11,9.9706600660066
102900011015384,2022-07-11,30.5
102900011015391,2022-07-11,2
102900011021644,2022-07-11,5.65982517482517
102900011022849,2022-07-11,4.72062391681109
102900011022924,2022-07-11,1.4
102900011023464,2022-07-11,5.04
102900011026502,2022-07-11,12.66
102900011026618,2022-07-11,2.48387096774194
102900011027462,2022-07-11,5.76
102900011027615,2022-07-11,2
102900011029688,2022-07-11,2.82148760330579
102900011030042,2022-07-11,0.14
102900011030059,2022-07-11,2
102900011030097,2022-07-11,2.05552631578947
102900011030103,2022-07-11,0.97
102900011030110,2022-07-11,2.6275
102900011030134,2022-07-11,1.27
102900011030141,2022-07-11,1.1478021978022
102900011030158,2022-07-11,0.240173410404624
102900011030400,2022-07-11,73.5
102900011030417,2022-07-11,141
102900011030905,2022-07-11,1.46
102900011031216,2022-07-11,4.14049079754601
102900011032176,2022-07-11,1.85
102900011032282,2022-07-11,2.5
102900011032480,2022-07-11,25.96
102900011032589,2022-07-11,4.1
102900011032787,2022-07-11,0.773333333333333
102900011033081,2022-07-11,4.96
102900011033173,2022-07-11,9.9468660968661
102900011033234,2022-07-11,1.16351648351648
102900011033241,2022-07-11,3.61436708860759
102900011033531,2022-07-11,12
102900011033562,2022-07-11,12
102900011033586,2022-07-11,12
102900011033906,2022-07-11,1.21
102900011033920,2022-07-11,2.7
102900011034200,2022-07-11,0.88
102900011034217,2022-07-11,5.51
102900011034224,2022-07-11,1.62483516483516
102900011034231,2022-07-11,2.48824175824176
102900011034316,2022-07-11,4.21
102900011034323,2022-07-11,15.71
102900011034354,2022-07-11,3.27
102900011035481,2022-07-11,5.1
102900011035764,2022-07-11,4.36
102900011035771,2022-07-11,3.5
102900011035849,2022-07-11,4.17
102900011036686,2022-07-11,3.25
102900051000890,2022-07-11,3.99
102900051009220,2022-07-11,7.28
102900051010455,2022-07-11,3.4
102900051010790,2022-07-11,9.90963855421687
106971563780002,2022-07-11,3
106972776821582,2022-07-11,3.23
102900005116714,2022-07-11,5.99
102900011000632,2022-07-11,9.61
102900011009970,2022-07-11,3.27
102900011033913,2022-07-11,8.58
102900011034026,2022-07-11,4.86
102900005116042,2022-07-11,3.1
102900005116899,2022-07-11,7.33
102900005118824,2022-07-11,9.22
102900011001561,2022-07-11,1.34
102900011001691,2022-07-11,8.26
102900011007969,2022-07-11,5.315
102900011009277,2022-07-11,3.98850574712644
102900011010891,2022-07-11,8.16842105263158
102900011018132,2022-07-11,13.8036924803591
102900011021842,2022-07-11,3.24098039215686
102900011023976,2022-07-11,4.26
102900011024010,2022-07-11,15
102900011032114,2022-07-11,3.8
102900011032732,2022-07-11,6.12
102900011034569,2022-07-11,8.5
102900011035511,2022-07-11,4.8
102900011035962,2022-07-11,6.05
102900051000944,2022-07-11,19
102900051006229,2022-07-11,2.99
102900005116257,2022-07-11,5.08
102900005116509,2022-07-11,1.84
102900011000335,2022-07-11,1
102900011009444,2022-07-11,2
102900011016909,2022-07-11,9.66
102900011022764,2022-07-11,3.9
102900011033975,2022-07-11,3.81
102900011033982,2022-07-11,5.06
102900011033999,2022-07-11,6.19
102900051000463,2022-07-11,2.68
102900005116219,2022-07-11,5.48
102900005116226,2022-07-11,9.62
102900005116233,2022-07-11,4.98
102900005116905,2022-07-11,10
102900005116943,2022-07-11,13.74
102900005117056,2022-07-11,10
102900005117209,2022-07-11,13.22
102900005119968,2022-07-11,9.457
102900005123880,2022-07-11,5.9760447761194
102900005125808,2022-07-11,17.23
102900011000328,2022-07-11,8.88
102900011000861,2022-07-11,12.22
102900011001219,2022-07-11,11.23
102900011009772,2022-07-11,20
102900011016701,2022-07-11,8.36
102900011022030,2022-07-11,2.4
102900011023648,2022-07-11,0.33
102900011027479,2022-07-11,7.75
102900011028407,2022-07-11,14.05
102900011029176,2022-07-11,0.89
102900011029275,2022-07-11,12.99
102900011029299,2022-07-11,12.8957894736842
102900011029305,2022-07-11,15.63
102900011031100,2022-07-11,1.87
102900011031582,2022-07-11,2.22
102900011031735,2022-07-11,3.79
102900011031742,2022-07-11,2.06
102900011031759,2022-07-11,3.48
102900011032022,2022-07-11,1.84
102900011032145,2022-07-11,1.55
102900011032206,2022-07-11,1.86
102900011032213,2022-07-11,2.12
102900011032220,2022-07-11,3.57
102900011032237,2022-07-11,1.792
102900011032244,2022-07-11,1.86649350649351
102900011032251,2022-07-11,3.04
102900011032343,2022-07-11,15.3666666666667
102900011032350,2022-07-11,5.97567567567568
102900011032367,2022-07-11,9.81
102900011032848,2022-07-11,1.21636363636364
102900011034262,2022-07-11,1.55
102900011034439,2022-07-11,2.42
102900011035078,2022-07-11,8.69
102900011036242,2022-07-11,2.72
102900051004294,2022-07-11,6.94
102900005115250,2022-07-11,2.8552
102900005116530,2022-07-11,13.6
102900005116547,2022-07-11,5.36666666666667
102900005116837,2022-07-11,9.05666666666667
102900005116912,2022-07-11,6.8
102900005117353,2022-07-11,1
102900005119098,2022-07-11,10
102900005119104,2022-07-11,1.8775
102900005119944,2022-07-11,6.61
102900005125815,2022-07-11,5.55
102900011001806,2022-07-11,3.095
102900011001813,2022-07-11,0.890877192982456
102900011007044,2022-07-11,2.80333333333333
102900011008577,2022-07-11,4.17
102900011009246,2022-07-11,7.45666666666667
102900011010563,2022-07-11,80
102900011011058,2022-07-11,65.98
102900011011546,2022-07-11,2.1
102900011011669,2022-07-11,4.86060702875399
102900011011782,2022-07-11,8.43
102900011012482,2022-07-11,5.62
102900011012871,2022-07-11,61.29
102900011012994,2022-07-11,2.97
102900011013274,2022-07-11,3.11
102900011018095,2022-07-11,3.73
102900011021675,2022-07-11,32.269896373057
102900011021699,2022-07-11,15.19
102900011023075,2022-07-11,3
102900011026793,2022-07-11,3.12
102900011030561,2022-07-11,12.42
102900011030608,2022-07-11,6.1645
102900011030615,2022-07-11,10.37
102900011030622,2022-07-11,14.56
102900011030639,2022-07-11,15.46
102900011030912,2022-07-11,2.12933333333333
102900011030929,2022-07-11,1.48
102900011031599,2022-07-11,1.5
102900011031841,2022-07-11,1.65384615384615
102900011031858,2022-07-11,0.1
102900011031926,2022-07-11,2.98769230769231
102900011031995,2022-07-11,1.68798657718121
102900011032619,2022-07-11,12.9030769230769
102900011032626,2022-07-11,7.35
102900011032633,2022-07-11,7.14
102900011032640,2022-07-11,8.88
102900011033937,2022-07-11,5.39309523809524
102900011033944,2022-07-11,3.82666666666667
102900011033968,2022-07-11,6.84448979591837
102900011034330,2022-07-11,3.09
102900011034538,2022-07-11,3.25
102900011034705,2022-07-11,6.7
102900011035740,2022-07-11,7.11
102900011035788,2022-07-11,2.72
102900011036068,2022-07-11,2.85
102900011036266,2022-07-11,3.39
102900051009336,2022-07-11,12.07
106930274220092,2022-07-11,2.1
106930274620090,2022-07-11,2.8
106931885000035,2022-07-11,4
106931885000356,2022-07-11,8.12
106949711300068,2022-07-11,1.99
106949711300167,2022-07-11,2.5765
106949711300259,2022-07-11,1.51
106956146480197,2022-07-11,1
106956146480203,2022-07-11,2.1
106957634300010,2022-07-11,3.9
106957634300058,2022-07-11,0.834299516908212
106958851400125,2022-07-11,2.6
106971533450003,2022-07-11,2.06985743380855
106971533455008,2022-07-11,1.82
106973223300667,2022-07-11,2
106973990980123,2022-07-11,1.59
102900005115168,2022-07-12,0.576419213973799
102900005115199,2022-07-12,10.228380952381
102900005115625,2022-07-12,2.6
102900005115748,2022-07-12,3.67428571428571
102900005115762,2022-07-12,2.03
102900005115779,2022-07-12,4
102900005115786,2022-07-12,1.86
102900005115793,2022-07-12,8.58
102900005115816,2022-07-12,4.47
102900005115823,2022-07-12,3.5
102900005115854,2022-07-12,2.08827586206897
102900005115861,2022-07-12,2
102900005115878,2022-07-12,5.78795580110497
102900005115885,2022-07-12,11.2772151898734
102900005115908,2022-07-12,3.6
102900005115946,2022-07-12,1.86
102900005115960,2022-07-12,0.5
102900005115977,2022-07-12,11.2593220338983
102900005115984,2022-07-12,4.02
102900005116639,2022-07-12,4.32246575342466
102900005116776,2022-07-12,3
102900005116790,2022-07-12,2.64
102900005116806,2022-07-12,2.2703536345776
102900005118572,2022-07-12,1.12007874015748
102900005118817,2022-07-12,8.22
102900005118831,2022-07-12,3.56
102900005119975,2022-07-12,2
102900005122654,2022-07-12,4.92405286343612
102900005128748,2022-07-12,36.7941653160454
102900011000175,2022-07-12,5.43
102900011000571,2022-07-12,2.121875
102900011002414,2022-07-12,10.3944444444444
102900011006689,2022-07-12,3.61
102900011006948,2022-07-12,4.07542857142857
102900011006955,2022-07-12,8.54333333333333
102900011007464,2022-07-12,11.0229411764706
102900011007471,2022-07-12,9.40120481927711
102900011007495,2022-07-12,15.0789547038328
102900011008133,2022-07-12,19.6617275747508
102900011008164,2022-07-12,4.55
102900011008485,2022-07-12,7.47334519572954
102900011008492,2022-07-12,4.3
102900011008515,2022-07-12,6.85907284768212
102900011008522,2022-07-12,5.628
102900011008676,2022-07-12,9.97666666666667
102900011015384,2022-07-12,30.5
102900011015391,2022-07-12,2
102900011021644,2022-07-12,5.66377622377622
102900011022849,2022-07-12,4.72512998266898
102900011022924,2022-07-12,1.4
102900011023464,2022-07-12,4.92
102900011026502,2022-07-12,12.66
102900011026618,2022-07-12,2.48481182795699
102900011027462,2022-07-12,5.76
102900011027615,2022-07-12,2
102900011029688,2022-07-12,2.82396694214876
102900011030042,2022-07-12,0.14
102900011030059,2022-07-12,1.99333333333333
102900011030097,2022-07-12,2.06368421052632
102900011030103,2022-07-12,0.97
102900011030110,2022-07-12,2.625
102900011030134,2022-07-12,1.32111111111111
102900011030141,2022-07-12,1.14681318681319
102900011030158,2022-07-12,0.234566473988439
102900011030400,2022-07-12,73.5
102900011030417,2022-07-12,141
102900011030905,2022-07-12,1.46
102900011031216,2022-07-12,4.14251533742331
102900011032176,2022-07-12,1.85
102900011032282,2022-07-12,2.5
102900011032480,2022-07-12,25.96
102900011032589,2022-07-12,4.1
102900011032787,2022-07-12,0.778148148148148
102900011033081,2022-07-12,4.96
102900011033173,2022-07-12,9.94393162393162
102900011033234,2022-07-12,1.1410989010989
102900011033241,2022-07-12,3.62848101265823
102900011033531,2022-07-12,12
102900011033562,2022-07-12,12
102900011033586,2022-07-12,12
102900011033906,2022-07-12,1.29
102900011033920,2022-07-12,2.74
102900011034200,2022-07-12,0.903333333333333
102900011034217,2022-07-12,5.515
102900011034224,2022-07-12,1.63901098901099
102900011034231,2022-07-12,2.50945054945055
102900011034316,2022-07-12,4.21
102900011034323,2022-07-12,15.71
102900011034354,2022-07-12,3.27
102900011035481,2022-07-12,5.1
102900011035764,2022-07-12,4.36
102900011035771,2022-07-12,3.5
102900011035849,2022-07-12,4.17
102900011036686,2022-07-12,3.25
102900051000890,2022-07-12,3.99
102900051009220,2022-07-12,7.28
102900051010455,2022-07-12,3.4
102900051010790,2022-07-12,9.93975903614458
106971563780002,2022-07-12,3
106972776821582,2022-07-12,3.23
102900005116714,2022-07-12,6.07
102900011000632,2022-07-12,9.60333333333333
102900011009970,2022-07-12,4.05
102900011033913,2022-07-12,8.58
102900011034026,2022-07-12,4.69
102900005116042,2022-07-12,4.4
102900005116899,2022-07-12,6.8
102900005118824,2022-07-12,9.81
102900011001561,2022-07-12,1.36
102900011001691,2022-07-12,8.27666666666667
102900011007969,2022-07-12,5.33
102900011009277,2022-07-12,3.98026819923372
102900011010891,2022-07-12,8.16859649122807
102900011018132,2022-07-12,13.8102805836139
102900011021842,2022-07-12,3.16754901960784
102900011023976,2022-07-12,4.26
102900011024010,2022-07-12,15
102900011032114,2022-07-12,3.8
102900011032732,2022-07-12,6.68
102900011034569,2022-07-12,8.5
102900011035511,2022-07-12,4.8
102900011035962,2022-07-12,6.05
102900051000944,2022-07-12,19
102900051006229,2022-07-12,2.99
102900005116257,2022-07-12,3.97
102900005116509,2022-07-12,1.83
102900011000335,2022-07-12,1
102900011009444,2022-07-12,2
102900011016909,2022-07-12,9.66
102900011022764,2022-07-12,4.01
102900011033975,2022-07-12,3.81
102900011033982,2022-07-12,5.06
102900011033999,2022-07-12,6.19
102900051000463,2022-07-12,2.68
102900005116219,2022-07-12,5.48
102900005116226,2022-07-12,9.63
102900005116233,2022-07-12,4.83
102900005116905,2022-07-12,10
102900005116943,2022-07-12,13.57
102900005117056,2022-07-12,10
102900005117209,2022-07-12,10.145
102900005119968,2022-07-12,9.32933333333333
102900005123880,2022-07-12,5.99985074626866
102900005125808,2022-07-12,16.99
102900011000328,2022-07-12,8.33
102900011000861,2022-07-12,12.23
102900011001219,2022-07-12,11.22
102900011009772,2022-07-12,20
102900011016701,2022-07-12,8.36
102900011022030,2022-07-12,2.4
102900011023648,2022-07-12,0.33
102900011027479,2022-07-12,8.33
102900011028407,2022-07-12,14.05
102900011029176,2022-07-12,0.89
102900011029275,2022-07-12,12.99
102900011029299,2022-07-12,12.89
102900011029305,2022-07-12,15.11
102900011031100,2022-07-12,1.905
102900011031582,2022-07-12,2.28
102900011031735,2022-07-12,3.79
102900011031742,2022-07-12,2.06
102900011031759,2022-07-12,3.48
102900011032022,2022-07-12,1.84
102900011032145,2022-07-12,1.55
102900011032206,2022-07-12,1.86
102900011032213,2022-07-12,2.12
102900011032220,2022-07-12,4.68
102900011032237,2022-07-12,1.844
102900011032244,2022-07-12,1.84987012987013
102900011032251,2022-07-12,2.94333333333333
102900011032343,2022-07-12,15.0333333333333
102900011032350,2022-07-12,5.96783783783784
102900011032367,2022-07-12,9.615
102900011032848,2022-07-12,1.18727272727273
102900011034262,2022-07-12,1.55
102900011034439,2022-07-12,2.42
102900011035078,2022-07-12,8.69
102900011036242,2022-07-12,2.72
102900051004294,2022-07-12,9.25
102900005115250,2022-07-12,2.6748
102900005116530,2022-07-12,13.6
102900005116547,2022-07-12,5.41
102900005116837,2022-07-12,9.04333333333333
102900005116912,2022-07-12,6.73
102900005117353,2022-07-12,1
102900005119098,2022-07-12,10
102900005119104,2022-07-12,1.885
102900005119944,2022-07-12,6.6
102900005125815,2022-07-12,5.55
102900011001806,2022-07-12,3.09
102900011001813,2022-07-12,0.883815789473684
102900011007044,2022-07-12,2.79666666666667
102900011008577,2022-07-12,4.17
102900011009246,2022-07-12,7.43333333333333
102900011010563,2022-07-12,80
102900011011058,2022-07-12,65.98
102900011011546,2022-07-12,2.1
102900011011669,2022-07-12,4.8576357827476
102900011011782,2022-07-12,8.43
102900011012482,2022-07-12,5.62
102900011012871,2022-07-12,61.29
102900011012994,2022-07-12,2.99
102900011013274,2022-07-12,3.175
102900011018095,2022-07-12,3.73
102900011021675,2022-07-12,32.1956476683938
102900011021699,2022-07-12,15.19
102900011023075,2022-07-12,3
102900011026793,2022-07-12,3.12
102900011030561,2022-07-12,12.42
102900011030608,2022-07-12,6.009
102900011030615,2022-07-12,10.37
102900011030622,2022-07-12,14.56
102900011030639,2022-07-12,15.46
102900011030912,2022-07-12,2.142
102900011030929,2022-07-12,1.48
102900011031599,2022-07-12,1.5
102900011031841,2022-07-12,1.63461538461538
102900011031858,2022-07-12,0.1
102900011031926,2022-07-12,2.98982905982906
102900011031995,2022-07-12,1.68348993288591
102900011032619,2022-07-12,12.9241025641026
102900011032626,2022-07-12,7.35
102900011032633,2022-07-12,7.14
102900011032640,2022-07-12,8.88
102900011033937,2022-07-12,5.40154761904762
102900011033944,2022-07-12,4.24
102900011033968,2022-07-12,6.76551020408163
102900011034330,2022-07-12,3.09
102900011034538,2022-07-12,3.25
102900011034705,2022-07-12,6.7
102900011035740,2022-07-12,7.11
102900011035788,2022-07-12,2.72
102900011036068,2022-07-12,2.85
102900011036266,2022-07-12,3.39
102900051009336,2022-07-12,15
106930274220092,2022-07-12,2.1
106930274620090,2022-07-12,2.8
106931885000035,2022-07-12,4
106931885000356,2022-07-12,8.12
106949711300068,2022-07-12,1.99
106949711300167,2022-07-12,2.59341666666667
106949711300259,2022-07-12,1.56
106956146480197,2022-07-12,1
106956146480203,2022-07-12,2.1
106957634300010,2022-07-12,3.9
106957634300058,2022-07-12,0.82463768115942
106958851400125,2022-07-12,2.6
106971533450003,2022-07-12,2.06924643584521
106971533455008,2022-07-12,1.82
106973223300667,2022-07-12,2
106973990980123,2022-07-12,1.58
102900005115168,2022-07-13,0.591703056768559
102900005115199,2022-07-13,10.333873015873
102900005115625,2022-07-13,2.6
102900005115748,2022-07-13,3.71142857142857
102900005115762,2022-07-13,1.89
102900005115779,2022-07-13,4.09
102900005115786,2022-07-13,1.57
102900005115793,2022-07-13,8.58
102900005115816,2022-07-13,4.47
102900005115823,2022-07-13,3.5
102900005115854,2022-07-13,2.09563218390805
102900005115861,2022-07-13,2
102900005115878,2022-07-13,5.81276243093923
102900005115885,2022-07-13,11.3219620253165
102900005115908,2022-07-13,3.6
102900005115946,2022-07-13,1.81
102900005115960,2022-07-13,1.25
102900005115977,2022-07-13,11.2458898305085
102900005115984,2022-07-13,4.02
102900005116639,2022-07-13,4.33876712328767
102900005116776,2022-07-13,3
102900005116790,2022-07-13,2.65
102900005116806,2022-07-13,2.27353634577603
102900005118572,2022-07-13,1.12425196850394
102900005118817,2022-07-13,7.86
102900005118831,2022-07-13,3.56
102900005119975,2022-07-13,1.65
102900005122654,2022-07-13,4.94440528634361
102900005128748,2022-07-13,36.8919935170178
102900011000175,2022-07-13,5.43
102900011000571,2022-07-13,2.1140625
102900011002414,2022-07-13,10.5222222222222
102900011006689,2022-07-13,3.61
102900011006948,2022-07-13,4.24628571428571
102900011006955,2022-07-13,8.55666666666667
102900011007464,2022-07-13,11.0241176470588
102900011007471,2022-07-13,9.39946643717728
102900011007495,2022-07-13,15.1203484320557
102900011008133,2022-07-13,19.7016279069767
102900011008164,2022-07-13,4.55
102900011008485,2022-07-13,7.48487544483986
102900011008492,2022-07-13,4.3
102900011008515,2022-07-13,6.87546357615894
102900011008522,2022-07-13,5.62
102900011008676,2022-07-13,9.98267326732673
102900011015384,2022-07-13,30.5
102900011015391,2022-07-13,2
102900011021644,2022-07-13,5.66772727272727
102900011022849,2022-07-13,4.72963604852686
102900011022924,2022-07-13,1.4
102900011023464,2022-07-13,4.63
102900011026502,2022-07-13,12.66
102900011026618,2022-07-13,2.48575268817204
102900011027462,2022-07-13,5.76
102900011027615,2022-07-13,2
102900011029688,2022-07-13,2.82644628099174
102900011030042,2022-07-13,0.14
102900011030059,2022-07-13,1.98666666666667
102900011030097,2022-07-13,2.07184210526316
102900011030103,2022-07-13,0.97
102900011030110,2022-07-13,2.6225
102900011030134,2022-07-13,1.37222222222222
102900011030141,2022-07-13,1.14582417582418
102900011030158,2022-07-13,0.228959537572254
102900011030400,2022-07-13,73.5
102900011030417,2022-07-13,141
102900011030905,2022-07-13,1.46
102900011031216,2022-07-13,4.14453987730061
102900011032176,2022-07-13,1.85
102900011032282,2022-07-13,2.5
102900011032480,2022-07-13,25.96
102900011032589,2022-07-13,4.1
102900011032787,2022-07-13,0.782962962962963
102900011033081,2022-07-13,4.96
102900011033173,2022-07-13,9.94099715099715
102900011033234,2022-07-13,1.11868131868132
102900011033241,2022-07-13,3.64259493670886
102900011033531,2022-07-13,12
102900011033562,2022-07-13,12
102900011033586,2022-07-13,12
102900011033906,2022-07-13,1.39
102900011033920,2022-07-13,2.54
102900011034200,2022-07-13,0.926666666666667
102900011034217,2022-07-13,5.52
102900011034224,2022-07-13,1.65318681318681
102900011034231,2022-07-13,2.53065934065934
102900011034316,2022-07-13,4.21
102900011034323,2022-07-13,15.71
102900011034354,2022-07-13,3.27
102900011035481,2022-07-13,5.1
102900011035764,2022-07-13,4.36
102900011035771,2022-07-13,3.5
102900011035849,2022-07-13,4.17
102900011036686,2022-07-13,3.25
102900051000890,2022-07-13,3.99
102900051009220,2022-07-13,7.28
102900051010455,2022-07-13,3.4
102900051010790,2022-07-13,9.96987951807229
106971563780002,2022-07-13,3
106972776821582,2022-07-13,3.23
102900005116714,2022-07-13,6.08
102900011000632,2022-07-13,9.59666666666667
102900011009970,2022-07-13,4.83
102900011033913,2022-07-13,8.58
102900011034026,2022-07-13,5.17
102900005116042,2022-07-13,5.7
102900005116899,2022-07-13,6.83
102900005118824,2022-07-13,10.16
102900011001561,2022-07-13,1.35
102900011001691,2022-07-13,8.29333333333333
102900011007969,2022-07-13,5.345
102900011009277,2022-07-13,3.972030651341
102900011010891,2022-07-13,8.16877192982456
102900011018132,2022-07-13,13.8168686868687
102900011021842,2022-07-13,3.09411764705882
102900011023976,2022-07-13,4.26
102900011024010,2022-07-13,15
102900011032114,2022-07-13,3.8
102900011032732,2022-07-13,7.24
102900011034569,2022-07-13,8.5
102900011035511,2022-07-13,4.8
102900011035962,2022-07-13,6.05
102900051000944,2022-07-13,19
102900051006229,2022-07-13,2.99
102900005116257,2022-07-13,3.37
102900005116509,2022-07-13,1.84
102900011000335,2022-07-13,1
102900011009444,2022-07-13,2
102900011016909,2022-07-13,9.67
102900011022764,2022-07-13,4.01
102900011033975,2022-07-13,3.81
102900011033982,2022-07-13,5.06
102900011033999,2022-07-13,6.19
102900051000463,2022-07-13,3.98
102900005116219,2022-07-13,5.48
102900005116226,2022-07-13,9.78
102900005116233,2022-07-13,5.05
102900005116905,2022-07-13,10
102900005116943,2022-07-13,13.61
102900005117056,2022-07-13,10
102900005117209,2022-07-13,7.07
102900005119968,2022-07-13,9.20166666666667
102900005123880,2022-07-13,6.02365671641791
102900005125808,2022-07-13,16.99
102900011000328,2022-07-13,8
102900011000861,2022-07-13,12.31
102900011001219,2022-07-13,11.24
102900011009772,2022-07-13,20
102900011016701,2022-07-13,8.41
102900011022030,2022-07-13,2.4
102900011023648,2022-07-13,0.33
102900011027479,2022-07-13,8.33
102900011028407,2022-07-13,14.05
102900011029176,2022-07-13,0.89
102900011029275,2022-07-13,12.99
102900011029299,2022-07-13,12.8842105263158
102900011029305,2022-07-13,14.52
102900011031100,2022-07-13,1.94
102900011031582,2022-07-13,2.34
102900011031735,2022-07-13,3.79
102900011031742,2022-07-13,2.06
102900011031759,2022-07-13,3.48
102900011032022,2022-07-13,1.41
102900011032145,2022-07-13,1.55
102900011032206,2022-07-13,1.86
102900011032213,2022-07-13,2.17
102900011032220,2022-07-13,4.045
102900011032237,2022-07-13,1.896
102900011032244,2022-07-13,1.83324675324675
102900011032251,2022-07-13,2.84666666666667
102900011032343,2022-07-13,14.7
102900011032350,2022-07-13,5.96
102900011032367,2022-07-13,9.42
102900011032848,2022-07-13,1.15818181818182
